reporting,year,expimp,partner,flow,count(*),part_ofs
"Cape Colony (Cape of Good Hope)",1847,Imp,"Reunion (Bourbon I.)",4505.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1847,Imp,Singapore,10872.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1847,Imp,"Sri Lanka (Ceylon)",62.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1847,Imp,Tasmania,9002.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1847,Imp,"Walvis Bay",3.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1847,Imp,Zanzibar,2.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,"Ascension I.",811.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,Hamburg,2950.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,Netherlands,895.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,"New South Wales",200.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,"Reunion (Bourbon I.)",1208.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,Singapore,135.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,"Sri Lanka (Ceylon)",129.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,Sweden,84.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,Tasmania,50.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Exp,"Walvis Bay",109.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,"British Kaffraria",213.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1848,Imp,"Crozet Is.",5235.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,"Hong Kong",2814.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,Lombok,40.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,"Madeira Isles",282.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,Netherlands,1082.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,"Prince Edward Is.",815.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,"Reunion (Bourbon I.)",1351.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,"Russia (USSR)",1629.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,"St. Helena",3004.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,Unknown,141.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1848,Imp,Zanzibar,237.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,"Ascension I.",500.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,Hamburg,70.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,Ireland,363.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,Mozambique,257.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,Netherlands,1326.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,"New South Wales",2839.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,"People's Republic of China (China)",100.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Exp,"Reunion (Bourbon I.)",454.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"Ascension I.",23.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,Belgium,58.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1849,Imp,Bremen,3867.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"British Kaffraria",55.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1849,Imp,"Crozet Is.",4656.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,France,8317.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"Hong Kong",4314.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,Mozambique,3755.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,Netherlands,9102.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"New South Wales",1170.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,Penang,250.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1849,Imp,"Quebec (Lower Canada)",1253.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"Reunion (Bourbon I.)",519.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"Russia (USSR)",2199.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"St. Helena",3263.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,Tasmania,2019.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,"Walvis Bay",70.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1849,Imp,Zanzibar,491.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Exp,"Ascension I.",886.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Exp,Ireland,864.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Exp,Mozambique,36.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1850,Exp,Netherlands,55.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Exp,"Reunion (Bourbon I.)",587.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1850,Exp,Singapore,30.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Exp,"Sri Lanka (Ceylon)",148.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Exp,Sweden,804.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Exp,"Walvis Bay",751.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"Benin (Dahomey)",1950.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"Buenos Aires",22.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"Cochin China",260.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"Crozet Is.",7935.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,Hamburg,717.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"Madagascar (Malagasy Republic)",2277.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"New Brunswick",726.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"New South Wales",494.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,Norway,10.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,Portugal,178.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"Reunion (Bourbon I.)",2632.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,"Russia (USSR)",571.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,Seychelles,22.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1850,Imp,Sweden,12220.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1850,Imp,Unknown,140.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1850,Imp,Zanzibar,1.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"Ascension I.",1054.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"British Kaffraria",97.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1851,Exp,"Chennai (Madras) & Kolkata (Calcutta)",3742.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,Ireland,4456.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"New South Wales",850.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"Reunion (Bourbon I.)",343.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"Sierra Leone",2.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,Singapore,33.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"St. Helena",13964.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"Walvis Bay",323.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Exp,"West Indies",30.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,"Crozet Is.",5503.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Denmark,2584.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Gibraltar,144.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1851,Imp,Hamburg,4685.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Mozambique,113.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,"New South Wales",425.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Penang,25.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,"Russia (USSR)",435.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Singapore,3490.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Sweden,3111.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Tasmania,105.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1851,Imp,Unknown,15.0,1,"Port Simon"
"Cape Colony (Cape of Good Hope)",1851,Imp,"Western Australia",200.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1851,Imp,Zanzibar,920.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,"Ascension I.",835.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,"Chennai (Madras) & Kolkata (Calcutta)",2435.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,Hamburg,463.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,Ireland,3733.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,Netherlands,169.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,"New South Wales",9883.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,"Sierra Leone",102.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,"South Australia",320.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1852,Exp,"Sri Lanka (Ceylon)",895.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,"St. Helena",10341.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,"Walvis Bay",215.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Exp,Zanzibar,25.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,Bremen,4979.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,"British Kaffraria",117.0,1,"Port Elizabeth"
"Cape Colony (Cape of Good Hope)",1852,Imp,"Crozet Is.",2945.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,Denmark,1355.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,"Hong Kong",1064.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,Penang,3.0,1,"Port Simon"
"Cape Colony (Cape of Good Hope)",1852,Imp,"People's Republic of China (China)",17949.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,"Sierra Leone",44.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,Singapore,7701.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,Spain,2250.0,1,"Cape Town"
"Cape Colony (Cape of Good Hope)",1852,Imp,"St. Helena",1158.0,1,"Cape Town"
"Colombia (New Granada) (Gran Colombia)",1831,Exp,France,127.302382941481,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Exp,"Other countries",1539.56319369853,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Exp,"United Kingdom",7984.24633011099,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Exp,"United States of America",2693.2410391057,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Exp,"West Indies",8051.87572104865,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Exp,"World as reported",20396.2286669054,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Imp,France,3397.38234475077,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Imp,Spain,2374.985081752,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Imp,"United Kingdom",46624.4977523173,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Imp,"United States of America",3087.08278633091,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Imp,"West Indies",53646.0198114333,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1831,Imp,"World as reported",109129.967776584,1,"Santa Marta"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,Curacao,65.8178256611165,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,France,8384.5249755142,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,"French Colonies",3.13418217433888,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,Jamaica,82943.1929480901,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,Spain,2752.00783545544,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,"United Kingdom",50626.6405484819,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,"United States of America",52196.4740450539,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1833,Imp,"World as reported",198910.088148874,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1834,Imp,Curacao,84.5582424529793,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1834,Imp,Jamaica,225222.26173542,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1834,Imp,Spain,8654.77319424688,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1834,Imp,"United Kingdom",51767.6228860439,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1834,Imp,"United States of America",35269.6775723091,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1834,Imp,"World as reported",325603.366524419,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1842,Exp,France,10251.3747054203,1,Sabanilla
"Colombia (New Granada) (Gran Colombia)",1842,Exp,"World as reported2",124744.697564808,1,"Cartagena (Colombia)"
"Colombia (New Granada) (Gran Colombia)",1842,Imp,"World as reported2",99528.672427337,1,"Cartagena (Colombia)"
"Costa Rica",1853,Exp,"World as reported",177538.841329727,1,Puntarenas
"Costa Rica",1853,Imp,"World as reported",311957.236710856,1,Puntarenas
"Costa Rica",1854,Exp,"World as reported",177297.948902355,1,Puntarenas
"Costa Rica",1854,Imp,"World as reported",221434.328895127,1,Puntarenas
"Costa Rica",1855,Exp,"World as reported",164475.491168909,1,Puntarenas
"Costa Rica",1855,Imp,"World as reported",151434.689422529,1,Puntarenas
"Costa Rica",1856,Exp,"World as reported",180247.944663846,1,Puntarenas
"Costa Rica",1856,Imp,"World as reported",212336.324110454,1,Puntarenas
"Costa Rica",1857,Exp,"World as reported",275557.973599518,1,Puntarenas
Cuba,1831,Exp,France,55714.6835342324,1,Havana
Cuba,1831,Exp,"Hanse Towns (Bremen & Hamburg & Lübeck)",224517.643314636,1,Havana
Cuba,1831,Exp,"Other countries",227230.775351076,1,Havana
Cuba,1831,Exp,Spain,285877.391892429,1,Havana
Cuba,1831,Exp,"United Kingdom",226669.84922624,1,Havana
Cuba,1831,Exp,"United States of America",464136.531805705,1,Havana
Cuba,1831,Exp,"World as reported",1484146.87512432,1,Havana
Cuba,1831,Imp,France,112618.848709074,1,Havana
Cuba,1831,Imp,"Hanse Towns (Bremen & Hamburg & Lübeck)",273982.575486335,1,Havana
Cuba,1831,Imp,"Other countries",270676.691729323,1,Havana
Cuba,1831,Imp,Spain,663523.889087799,1,Havana
Cuba,1831,Imp,"United Kingdom",270219.198790627,1,Havana
Cuba,1831,Imp,"United States of America",545868.639853602,1,Havana
Cuba,1831,Imp,"World as reported",2136889.84365676,1,Havana
Cuba,1832,Exp,"British Colonies",27230.1385906695,1,"Santiago de Cuba"
Cuba,1832,Exp,Italy,39090.3767323834,1,"Santiago de Cuba"
Cuba,1832,Exp,Netherlands,62233.066562561,1,Havana
Cuba,1832,Exp,"Russia (USSR)",118676.556705056,1,Havana
Cuba,1832,Imp,"British Colonies",112836.228772204,1,"Santiago de Cuba"
Cuba,1832,Imp,Italy,675.385516299044,1,"Santiago de Cuba"
Cuba,1832,Imp,Netherlands,55408.9400741753,1,Havana
Cuba,1852,Exp,"British Colonies & United Kingdom",205580.889047223,1,"Santiago de Cuba"
Cuba,1852,Exp,Curacao,6051.73574001504,1,"Santiago de Cuba"
Cuba,1852,Exp,France,53938.5662827059,1,"Santiago de Cuba"
Cuba,1852,Exp,"Germany (Zollverein) & Hanse Towns (Bremen & Hamburg & Lübeck)",75858.5678660492,1,"Santiago de Cuba"
Cuba,1852,Exp,Spain,36787.000752088,1,"Santiago de Cuba"
Cuba,1852,Exp,"United States of America",163488.896805605,1,"Santiago de Cuba"
Cuba,1852,Exp,"World as reported",545329.731227487,1,"Santiago de Cuba"
Cuba,1852,Imp,"British Colonies & United Kingdom",73741.440050667,1,"Santiago de Cuba"
Cuba,1852,Imp,Curacao,7226.5764161026,1,"Santiago de Cuba"
Cuba,1852,Imp,France,36934.2516724063,1,"Santiago de Cuba"
Cuba,1852,Imp,"Germany (Zollverein) & Hanse Towns (Bremen & Hamburg & Lübeck)",9736.96710604441,1,"Santiago de Cuba"
Cuba,1852,Imp,Spain,173992.004116692,1,"Santiago de Cuba"
Cuba,1852,Imp,"United States of America",106753.354708467,1,"Santiago de Cuba"
Cuba,1852,Imp,"World as reported",492465.463325812,1,"Santiago de Cuba"
Cuba,1853,Exp,Curacao,4216.60362333267,1,"Santiago de Cuba"
Cuba,1853,Exp,France,45998.407326299,1,"Santiago de Cuba"
Cuba,1853,Exp,"Germany (Zollverein)",65226.3587497511,1,"Santiago de Cuba"
Cuba,1853,Exp,Spain,40539.9163846307,1,"Santiago de Cuba"
Cuba,1853,Exp,"United Kingdom",199352.976308979,1,"Santiago de Cuba"
Cuba,1853,Exp,"United States of America",119350.985466852,1,"Santiago de Cuba"
Cuba,1853,Exp,"World as reported",474909.814851682,1,"Santiago de Cuba"
Cuba,1853,Imp,Curacao,3239.49830778419,1,"Santiago de Cuba"
Cuba,1853,Imp,France,24902.6478200279,1,"Santiago de Cuba"
Cuba,1853,Imp,"Germany (Zollverein)",8145.13239100139,1,"Santiago de Cuba"
Cuba,1853,Imp,Spain,173423.850288672,1,"Santiago de Cuba"
Cuba,1853,Imp,"United Kingdom",76707.1471232331,1,"Santiago de Cuba"
Cuba,1853,Imp,"United States of America",92775.6320923751,1,"Santiago de Cuba"
Cuba,1853,Imp,"World as reported",459582.719490344,1,"Santiago de Cuba"
Cyrenaica,1833,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",11976.4936336925,1,Benghazi
Cyrenaica,1833,Exp,"Egypt Arab Republic (Egypt)",1884.42703232125,1,Benghazi
Cyrenaica,1833,Exp,Greece,1273.26150832517,1,Benghazi
Cyrenaica,1833,Exp,"Ionian Is.",148.873653281097,1,Benghazi
Cyrenaica,1833,Exp,Levant,7220.3721841332,1,Benghazi
Cyrenaica,1833,Exp,Malta,7913.80999020568,1,Benghazi
Cyrenaica,1833,Exp,"World as reported",31980.4113614104,1,Benghazi
Cyrenaica,1833,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",16231.1459353575,1,Benghazi
Cyrenaica,1833,Imp,"Egypt Arab Republic (Egypt)",732.615083251714,1,Benghazi
Cyrenaica,1833,Imp,Greece,180.215475024486,1,Benghazi
Cyrenaica,1833,Imp,"Ionian Is.",70.5190989226249,1,Benghazi
Cyrenaica,1833,Imp,Levant,3518.1194906954,1,Benghazi
Cyrenaica,1833,Imp,Malta,2350.63663075416,1,Benghazi
Cyrenaica,1833,Imp,"World as reported",23122.4289911851,1,Benghazi
Cyrenaica,1834,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",18326.2209577999,1,Benghazi
Cyrenaica,1834,Exp,"Egypt Arab Republic (Egypt)",213.371266002845,1,Benghazi
Cyrenaica,1834,Exp,Greece,1193.29856171961,1,Benghazi
Cyrenaica,1834,Exp,"Ionian Is.",1663.50561087403,1,Benghazi
Cyrenaica,1834,Exp,Malta,7902.63948158685,1,Benghazi
Cyrenaica,1834,Exp,"Turkey (Ottoman Empire)",7436.38375217323,1,Benghazi
Cyrenaica,1834,Exp,Tuscany,2947.6845266319,1,Benghazi
Cyrenaica,1834,Exp,"World as reported",39683.1041567884,1,Benghazi
Cyrenaica,1834,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",12170.0648016437,1,Benghazi
Cyrenaica,1834,Imp,"Egypt Arab Republic (Egypt)",675.675675675676,1,Benghazi
Cyrenaica,1834,Imp,Greece,422.791212264897,1,Benghazi
Cyrenaica,1834,Imp,Malta,2568.35783151573,1,Benghazi
Cyrenaica,1834,Imp,"Turkey (Ottoman Empire)",2896.31737000158,1,Benghazi
Cyrenaica,1834,Imp,"World as reported",18733.2068911016,1,Benghazi
Cyrenaica,1835,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",13914.788150596,1,Benghazi
Cyrenaica,1835,Exp,"Egypt Arab Republic (Egypt)",645.186671387545,1,Benghazi
Cyrenaica,1835,Exp,Greece,778.944883748377,1,Benghazi
Cyrenaica,1835,Exp,"Ionian Is.",841.889924859357,1,Benghazi
Cyrenaica,1835,Exp,Levant,6514.81175498643,1,Benghazi
Cyrenaica,1835,Exp,Malta,8108.10810810811,1,Benghazi
Cyrenaica,1835,Exp,"World as reported",30803.7294936858,1,Benghazi
Cyrenaica,1835,Imp,Austria,393.406506943625,1,Benghazi
Cyrenaica,1835,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",14115.4254691373,1,Benghazi
Cyrenaica,1835,Imp,"Egypt Arab Republic (Egypt)",570.439435068256,1,Benghazi
Cyrenaica,1835,Imp,Greece,196.703253471812,1,Benghazi
Cyrenaica,1835,Imp,Levant,3572.13108304811,1,Benghazi
Cyrenaica,1835,Imp,Malta,1892.28529839884,1,Benghazi
Cyrenaica,1835,Imp,"World as reported",20740.3910460679,1,Benghazi
Cyrenaica,1836,Exp,Austria,275.818590172978,1,Benghazi
Cyrenaica,1836,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",3841.75893455219,1,Benghazi
Cyrenaica,1836,Exp,"Egypt Arab Republic (Egypt)",1111.15489183971,1,Benghazi
Cyrenaica,1836,Exp,Greece,200.953544268884,1,Benghazi
Cyrenaica,1836,Exp,"Ionian Is.",47.2831868867962,1,Benghazi
Cyrenaica,1836,Exp,Levant,1457.89826234288,1,Benghazi
Cyrenaica,1836,Exp,Malta,4582.52886244533,1,Benghazi
Cyrenaica,1836,Exp,"World as reported",11517.3962725088,1,Benghazi
Cyrenaica,1836,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",5863.11517396272,1,Benghazi
Cyrenaica,1836,Imp,"Egypt Arab Republic (Egypt)",610.74116395445,1,Benghazi
Cyrenaica,1836,Imp,Levant,1721.89605579416,1,Benghazi
Cyrenaica,1836,Imp,Malta,2297.17482958351,1,Benghazi
Cyrenaica,1836,Imp,"World as reported",10492.9272232948,1,Benghazi
Cyrenaica,1837,Exp,Austria,983.593657788095,1,Benghazi
Cyrenaica,1837,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",4536.33394971869,1,Benghazi
Cyrenaica,1837,Exp,"Egypt Arab Republic (Egypt)",1860.95920053507,1,Benghazi
Cyrenaica,1837,Exp,Greece,196.718731557619,1,Benghazi
Cyrenaica,1837,Exp,Levant,5614.35259865444,1,Benghazi
Cyrenaica,1837,Exp,Malta,8761.85230357635,1,Benghazi
Cyrenaica,1837,Exp,"World as reported",23153.7947043317,1,Benghazi
Cyrenaica,1837,Imp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",7125.15245701696,1,Benghazi
Cyrenaica,1837,Imp,"Egypt Arab Republic (Egypt)",1782.27170791203,1,Benghazi
Cyrenaica,1837,Imp,Greece,413.109336271,1,Benghazi
Cyrenaica,1837,Imp,Levant,32320.8875949168,1,Benghazi
Cyrenaica,1837,Imp,Malta,6472.04626824566,1,Benghazi
Cyrenaica,1837,Imp,"World as reported",48113.4673643624,1,Benghazi
Cyrenaica,1838,Exp,Austria,590.156194672857,1,Benghazi
Cyrenaica,1838,Exp,"Barbary Coast (Algiers & Morocco & Tripoli & Tunis)",4650.43081402211,1,Benghazi
Cyrenaica,1838,Exp,"Egypt Arab Republic (Egypt)",78.6874926230476,1,Benghazi
Cyrenaica,1838,Exp,Greece,2592.75288192942,1,Benghazi
Cyrenaica,1838,Exp,Levant,4233.38710311996,1,Benghazi
Cyrenaica,1838,Exp,Malta,8317.26797025613,1,Benghazi
