source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,
T-CAN_1923_56-65_1923,Canada,Hungary,18273,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Italy,1601225,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Tripoli,2274,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Other Italian Africa,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Japan,7211015,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Korea,50,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Jugoslavia,4380,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Latvia,8810,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Liberia,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Lithuania,5873,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Mexico,3850721,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Morocco,1804,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Netherlands,4970668,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Netherlands East Indies,1734990,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Netherlands Guiana,493,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Netherlands West Indies,1552,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Nicaragua,14041,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Norway,487084,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Panama,7945,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Paraguay,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Persia,46300,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Peru,4711644,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Poland and Dantzig,14980,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Portugal,124028,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Azores and Madeira,66148,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Portuguese Africa,18830,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Roumania,27526,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Russia,850,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Salvador,150410,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,San Domingo,5956643,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Serbia,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Siam,1312,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Spain,1696910,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Canary Islands,6526,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Spanish Africa,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Sweden,496463,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Switzerland,7726656,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Syria,31075,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Turkey,178286,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Ukraine,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,United States,540989738,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Alaska,197834,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,American Virgin Islands,106,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Guam,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Hawaii,143524,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Philippine Islands,128183,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Puerto Rico,758,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Uruguay,310160,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Venezuela,352895,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Other Foreign Countries,,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1923,Canada,Total,802579244,1,dollar,1923,Imp,Spe,NS,,Year ended March 31,,total_reporting,,,
T-CAN_1923_56-65_1919,Canada,United Kingdom,540750977,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Aden,11612,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,British East Africa,76758,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,British South Africa,11992135,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,British West Africa,173515,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Gambia,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Gold Coast,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Nigeria,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Sierra Leone,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Other Bristish West Africa,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Bermuda,1179025,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,British China,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,British India,2905426,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Ceylon,65445,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Straits Settlements,844244,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Other Bristish East Indies,16626,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,British Guiana,2646169,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,British Honduras,51808,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Barbados,2069177,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Jamaica,2379564,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Trinidad and Tobago,4128850,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Other British West Indies,1622991,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Egypt and Sudan,924932,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Falkland Islands,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Gibraltar,607637,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Hong-Kong,995116,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Malta,13423,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Newfoundland,11325235,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Australia,14019629,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Fiji,117962,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,New Zealand,6227892,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Other British Oceania,13641,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Palestine,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Other British Countries,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Abyssinia,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Albania,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Argentina,4603130,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Austria and Hungary,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Austria,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Belgium,950318,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Belgian Congo,5643,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Bolivia,59622,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Brazil,4088534,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Bulgaria,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Chile,2321329,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,China,2856933,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Colombia,44540,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Costa Rica,14078,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Cuba,5035975,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Czechoslovakia,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Denmark,42039,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,"Greenland, Iceland, etc.",12808,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Ecuador,53102,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Egypt and Sudan,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Estonia,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Finland,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,France,96103142,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,French Africa,72815,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,French East Indies,13631,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,French Guiana,12512,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,French Oceania,2299,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,French West Indies,160788,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Madagascar,3060,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Saint-Pierre et Miquelon,523488,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Germany,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Greece,16902,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Guatemala,93951,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Hayti,2158,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Honduras,27699,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Hungary,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Italy,13181514,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Tripoli,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Other Italian Africa,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Japan,12245439,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Korea,228805,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Jugoslavia,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Latvia,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Liberia,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Lithuania,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Mexico,568943,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Morocco,26096,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Netherlands,198985,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Netherlands East Indies,996575,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Netherlands Guiana,65671,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Netherlands West Indies,10145,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Nicaragua,16817,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Norway,1149123,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Panama,165700,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Paraguay,655,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Persia,22802,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Peru,283022,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Poland and Dantzig,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Portugal,367446,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Azores and Madeira,77,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Portuguese Africa,9448,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Roumania,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Russia,6164658,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Salvador,23154,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,San Domingo,39663,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Serbia,47013,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Siam,66886,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Spain,231095,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Canary Islands,9280,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Spanish Africa,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Sweden,19220,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Switzerland,7665,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Syria,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Turkey,621023,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Ukraine,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,United States,454873170,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Alaska,300112,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,American Virgin Islands,324,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Guam,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Hawaii,709246,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Philippine Islands,68551,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Puerto Rico,1071805,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Uruguay,332952,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Venezuela,40441,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Other Foreign Countries,,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1919,Canada,Total,1216443806,1,dollar,1919,Exp,Spe,NS,,Year ended March 31,,total_reporting,,,
T-CAN_1923_56-65_1920,Canada,United Kingdom,489152637,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Aden,23550,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,British East Africa,108131,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,British South Africa,8649756,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,British West Africa,1007639,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Gambia,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Gold Coast,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Nigeria,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Sierra Leone,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Other Bristish West Africa,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Bermuda,1249020,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,British China,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,British India,4818053,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Ceylon,201616,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Straits Settlements,1742554,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Other Bristish East Indies,36,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,British Guiana,3109381,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,British Honduras,29350,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Barbados,2131195,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Jamaica,3280535,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Trinidad and Tobago,3746644,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Other British West Indies,1710902,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Egypt and Sudan,227652,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Falkland Islands,28,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Gibraltar,4380054,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Hong-Kong,1343867,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Malta,65346,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Newfoundland,16175443,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Australia,11415623,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Fiji,124005,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,New Zealand,6987008,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Other British Oceania,47978,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Palestine,3884,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Other British Countries,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Abyssinia,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Albania,28600,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Argentina,6126457,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Austria and Hungary,33168,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Austria,,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Belgium,28463855,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Belgian Congo,2070,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Bolivia,77027,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Brazil,2703488,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Bulgaria,221,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Chile,890960,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,China,6665805,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Colombia,101578,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Costa Rica,33547,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Cuba,6329783,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1923_56-65_1920,Canada,Czechoslovakia,387,1,dollar,1920,Exp,Spe,NS,,Year ended March 31,,,,,
