source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,
T-AUST_1938-39_1937-38_570-575,Australia,Cocos Island,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Cyprus,1779,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Falkland Islands,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Gibraltar,68,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Guiana,3875,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Honduras,1629,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Hong Kong,37022,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,India,3077616,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Irish Free State,1783,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Malaya,1023602,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Malta,232,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Mauritius,593,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Newfoundland,74,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,New Zealand,1990185,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Fiji,455575,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Gilbert and Ellice Islands Colony,234752,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Nauru,551920,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Norfolk Island,6426,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Papua,259382,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Samoa,3294,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Solomon Islands,128368,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Territory of New Guinea,1611674,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Tonga,103,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Other British Pacific Islands,164,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Palestine,33242,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Rhodesia,69066,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Ross Sea,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,St. Helena,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Seychelles Islands,169,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Socotra,7,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Somaliland ,37,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Sudan,27259,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Tanganyika Territory,2532,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Union of South Africa,290843,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,West Indies,44162,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Abyssinia,1152,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Afghanistan,23,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French West Africa,214,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese East Africa,10,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese West Africa,11,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Alaska,7794,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Albania,1,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Algeria,19905,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Arabia,9691,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Argentine Republic,90535,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Armenia,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Austria,187764,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Azores,2246,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Belgium,1140974,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Bolivia,20,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Brazil,103829,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Bulgaria,1659,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Canary Islands,160,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Cape Verde Islands,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Chile,94036,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,China,601870,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Colombia,2145,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Belgian Congo,4795,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Corsica,266,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Costa Rica,7710,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Czechoslovakia,724844,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Danzig,1607,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Denmark,43905,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Ecuador,15523,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Egypt,27616,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Eritrea,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Estonia,5595,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Finland,264250,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,France,964554,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Franz Josef Land,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French India,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French Indochina,199,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Germany,4170624,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Greece,11555,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Greenland,207,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Guatemala,2436,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Dutch Guiana,4,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French Guiana,528,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Hungary,65697,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Iceland,4,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Iraq,65554,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Iran (Persia),929612,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Italy,844983,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Japan,5349087,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Korea,16,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Kwantung Peninsula,398,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Latvia,26838,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Liberia,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Lithuania,27219,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Luxembourg,7767,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Madagascar,7230,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Madeira,5843,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Manchuria,15708,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Mexico,176241,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Monaco,4,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Morocco,5579,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Netherlands,656161,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Netherlands East Indies,7530509,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Nicaragua,8,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Norway,495560,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Hawaiian Islands,4040,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,New Caledonia,17853,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,New Hebrides,3909,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,American Samoa,386,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Society Islands,17838,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Other Pacific Islands,3,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Panama,1353,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Paraguay,3493,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Peru,1147,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Philippine Islands,123466,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Poland,43379,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portugal,124006,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese Guinea,20,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese India,38,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese Possessions in China,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Reunion Island,926,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Rhodes Island,1,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Roumania,1676,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,San Salvador,329,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,St. Thomas Island,31,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Siam,6870,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French Somaliland,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Italian Somaliland,49,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Soviet Union (Russia),103008,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Spain,108225,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Sweden,1551333,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Switzerland,873629,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Syria,1652,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese Timor,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Tripoli,97,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Tunis,431,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Turkey,32663,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,United States of America,17759175,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Uruguay,,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Venezuela,8548,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Cuba,16415,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Hayti,113,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Other West Indies Islands,953,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Yugoslavia,29036,1,pound sterling,1937-38,Imp,,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,All countries,113975060,1,pound sterling,1937-38,Imp,,,,,,total_reporting,,
T-AUST_1938-39_1937-38_570-575,Australia,United Kingdom,86359800,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Aden,24319,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British East Africa,36555,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British West Africa,1410,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Antarctica,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Bahrein Island,989,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Bermuda,1607,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Borneo,15623,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Burma,95500,1,pound sterling,1937-38,Exp,Gen,,,,,,Included with India,
T-AUST_1938-39_1937-38_570-575,Australia,Canada,2250023,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Ceylon,871221,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Channel Islands,168,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Cocos Island,185,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Cyprus,35364,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Falkland Islands,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Gibraltar,9775,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Guiana,5421,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Honduras,8628,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Hong Kong,1048833,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,India,1104692,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Irish Free State,231581,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Malaya,2063740,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Malta,224587,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Mauritius,138013,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Newfoundland,688,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,New Zealand,7110459,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Fiji,713192,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Gilbert and Ellice Islands Colony,102930,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Nauru,98758,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Norfolk Island,30643,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Papua,319228,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Samoa,36138,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Solomon Islands,150755,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Territory of New Guinea,787991,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Tonga,32414,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Other British Pacific Islands,248,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Palestine,17052,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Rhodesia,5789,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Ross Sea,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,St. Helena,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Seychelles Islands,2182,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Socotra,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,British Somaliland ,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Sudan,106087,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Tanganyika Territory,391,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Union of South Africa,713326,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,West Indies,247644,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Abyssinia,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Afghanistan,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French West Africa,1901,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese East Africa,122537,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Portuguese West Africa,35307,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Alaska,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Albania,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Algeria,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Arabia,1575,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Argentine Republic,5830,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Armenia,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Austria,175289,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Azores,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Belgium,5683688,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Bolivia,1418,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Brazil,7851,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Bulgaria,21971,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Canary Islands,151,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Cape Verde Islands,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Chile,30,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,China,616520,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Colombia,1162,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Belgian Congo,226,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Corsica,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Costa Rica,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Czechoslovakia,1320983,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Danzig,150,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Denmark,29285,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Ecuador,1967,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Egypt,640727,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Eritrea,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Estonia,6902,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Finland,65170,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,France,11055647,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Franz Josef Land,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French India,325,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French Indochina,74723,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Germany,4421145,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Greece,1396884,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Greenland,12,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Guatemala,2283,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Dutch Guiana,37,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,French Guiana,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Hungary,4008,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Iceland,,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Iraq,141083,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Iran (Persia),1593,1,pound sterling,1937-38,Exp,Gen,,,,,,,
T-AUST_1938-39_1937-38_570-575,Australia,Italy,2637923,1,pound sterling,1937-38,Exp,Gen,,,,,,,
