source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Paraguay,84679,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Arctic regions,,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Antarctic regions,,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,"Foreign whale fisheries, northern",1973,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,"Foreign whale fisheries, southern",23188,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Irish Free State,25784484,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Channel Islands,4030139,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Gibraltar,538022,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Malta and Gozo,1006495,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Cyprus,355015,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Palestine (including Trans-Jordan),1303891,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Gambia,135885,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Sierra Leone,738312,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Gold Coast (including Togoland),2659129,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Nigeria (including Cameroons),4380836,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Ascension,5688,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,St. Helena,22651,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Union of South Africa,18105420,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,South-West Africa Territory,66556,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Northern Rhodesia,190699,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Southern Rhodesia,1207676,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Bechuanaland Protectorate and Basutoland and Swaziland,5722,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Basutoland,14134,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Swaziland,2125,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Tanganyika Territory,421484,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Zanzibar and Pemba,133293,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Kenya,1326311,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Uganda Protectorate,151899,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Nyasaland Protectorate,219253,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Somaliland Protectorate,15239,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Anglo-Egyptian Sudan,584423,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Mauritius and Dependencies,415218,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Seychelles,20516,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Aden and Dependencies,403592,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Islands in the Indian Seas,,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,British India and Burma,34088361,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Straits Settlements and Dependencies (including Labuan),4725155,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Federated Malay States,927991,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Unfederated Malay States,62202,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Ceylon and dependencies,2485331,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,State of North Borneo,25767,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Brunei,964,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Sarawak,40014,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Weihaiwei,,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Hong Kong,4817734,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Australia,20020106,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Territory of Papua,72600,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,New Zealand,10358131,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Nauru and Western Samoa,26793,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Fiji,244849,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Other British Islands in the Pacific,18680,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Canada,16412077,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Newfoundland and Coast of Labrador,648957,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Bermudas,574128,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Bahamas,214052,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Jamaica and Dependencies,1869894,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Trinidad and Tobago,1401073,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Other British West India Islands,1135139,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,British Honduras,121847,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,British Guiana,905347,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Falkland Islands and Dependencies,70981,1,£,1932,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_145-147_1932,United Kingdom,Totals,365024008,1,£,1932,Exp,spe,,,,,total_reporting,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Soviet Union (Russia),17491099,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Finland,12766868,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Estonia,1216978,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Latvia,2640792,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Lithuania,1967392,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Sweden,15938166,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Norway,6961296,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Iceland,270148,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Denmark (including Faroë Islands),35428306,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Greenland,774,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Poland (including Dantzig),6551059,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Germany,29814174,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Netherlands,18602932,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Sumatra,623511,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Java,3381062,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Dutch Borneo,811617,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Other Dutch Possessions in the Indian Seas,211602,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Dutch West India Islands,7843904,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Dutch Guiana,22222,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Belgium,12918076,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Belgian Congo (including Ruanda and Urundi),28890,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Luxemburg,265787,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,France,19085263,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Algeria,1352525,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Tunis,674516,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,French West and Equatorial Africa,91162,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,French Somaliland,75321,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Madagascar and Dependencies,294128,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Réunion,21973,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Syria,125719,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,French Possessions in India,290,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,French Indochina,129191,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,French Possessions in the Pacific,404,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,St. Pierre and Miquelon,602,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,French West India Islands,1814,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,French Guiana,1676,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Switzerland,5223945,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Andorra,,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Portugal,2724206,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Azores,78261,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Madeira,185876,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Portuguese West Africa,3892,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Angola,272,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Portuguese East Africa,85768,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Portuguese Possessions in India,5204,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Portuguese Possessions in the Indian Seas,,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Macao,345,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Spain,11166100,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Canary Islands,1815622,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Spanish Ports in the North Africa,107558,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Spanish West Africa (including Fernando Po),14,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Italy,9183512,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Italian Aegean Islands,33927,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Libya,1372,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Italian East Africa,3796,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Liechtenstein,,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Austria,1265562,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Hungary,1476564,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Czechoslovakia,2894623,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Yugoslavia,602467,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Greece,2055422,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Crete,252147,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Albania,87,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Bulgaria,73971,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Roumania,4159577,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,"Turkey, European",379652,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,"Turkey, Asiatic",769984,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Egypt,12387190,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Morocco,262731,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Liberia,6523,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Abyssinia,191624,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Muscat Territory and Trucial Oman,,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Other native states (Arabia),,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,"Hejar, Nejd and Dependencies, and Yemen",18868,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,"Muscat and Oman, Trucial Oman and Koweit",4293,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Iraq,439737,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Persia,7725274,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Afghanistan,2395,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Bhutan and Nepal,319,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Islands in the Indian Seas (Foreign),,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Siam,52126,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,China,5095071,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Japan (including Formosa),6200412,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Kwantung Peninsula,930233,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Korea,1587,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Other Islands in the Pacific,773,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,United States of America,75812684,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Alaska,998,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Philippine Islands,674233,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Porto Rico,66775,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Hawaii,55021,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Virgin Islands of the United States,703,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Cuba,4279608,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Haiti,336248,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,St. Domingo,878357,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Mexico,2513749,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Guatemala,187427,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Honduras,1155351,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Salvador,2093,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Nicaragua,50687,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Costa Rica,1293735,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Colombia,974785,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Panama (including Canal Zone),20601,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Venezuela,277344,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Ecuador,69405,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Peru,4706199,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Chile,3755841,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Brazil,4806960,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Uruguay,3465513,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Bolivia,1680849,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Argentine Republic,41687313,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Paraguay,5336,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Arctic regions,,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Antarctic regions,24,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,"Foreign whale fisheries, northern",8689,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,"Foreign whale fisheries, southern",1090914,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Irish Free State,17791254,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Channel Islands,4442537,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Gibraltar,21082,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Malta and Gozo,33067,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Cyprus,288068,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Palestine (including Trans-Jordan),1646661,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Gambia,216312,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Sierra Leone,338768,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Gold Coast (including Togoland),1306562,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Nigeria (including Cameroons),3888128,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Ascension,374,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,St. Helena,10434,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,Union of South Africa,14615564,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
AST-UK_1933_I_138-144_1933,United Kingdom,South-West Africa Territory,103832,1,£,1933,imp,gen,,,,,,,,,,,,,,,,
