source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,,,,,,,,,
CN-US_1922_XII-XIII_1922,United States of America,Morocco,3015837,1,Dollars,1922,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1922_XII-XIII_1922,United States of America,Portuguese East Africa,2500580,1,Dollars,1922,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1922_XII-XIII_1922,United States of America,Other Portuguese Africa,484643,1,Dollars,1922,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1922_XII-XIII_1922,United States of America,Spanish Africa,1278909,1,Dollars,1922,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1922_XII-XIII_1922,United States of America,Total,3765090841,1,Dollars,1922,Exp,spe,,,,,total_reporting,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Austria,1462299,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Azores and Madeira,1726149,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Belgium,115538478,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Bulgaria,1913281,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Czechoslovakia,1245192,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Denmark,38863496,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Estonia,2907614,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Finland,9078250,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,France,218299794,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Germany,364585084,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Gibraltar,11438047,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Greece,28198989,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Hungary,192598,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Iceland and Faroe Is.,561770,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Italy,211706591,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Latvia,715969,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Lithuania,48920,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,"Malta, Gozo, etc.",1883994,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Netherlands,166626746,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Norway,31983971,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Poland and Danzig,24464203,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Portugal,7845927,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Rumania,4696003,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Russia in Europe,13987646,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Spain,67861567,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Sweden,37049538,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Switzerland,6578625,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Turkey in Europe,16239701,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Ukraine,238973,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,United Kingdom,914052312,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,"Yugoslavia, Albania, and Fiume",1740847,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Bermuda,4194567,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,British Honduras,1937228,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Canada,571020100,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Costa Rica,4017782,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Guatemala,5998785,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Honduras,11631933,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Nicaragua,3591808,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Panama,22924813,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Salvador,4498580,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Greenland,12820,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Mexico,217453057,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,"Miquelon, Langley, etc",138405,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Newfoundland and Labrador,6514382,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Barbados,1857527,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Jamaica,9229124,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Trinidad and Tobago,8535710,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Other British West Indies,4579187,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Cuba,183986941,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Dominican Republic,18546134,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Dutch West Indies,2582595,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,French West Indies,2862750,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Haiti,7845891,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Virgin Islands of the United States,2599863,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Argentina,105154217,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Bolivia,3385302,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Brazil,58023630,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Chile,26424609,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Colombia,17366026,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Ecuador,3491277,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Falkland Islands,554,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,British Guiana,3289637,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Dutch Guiana,1213366,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,French Guiana,991352,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Paraguay,386951,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Peru,23904962,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Uruguay,13747646,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Venezuela,9260501,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Aden,1750283,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Armenia and Kurdistan,62876,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,China,107948607,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,"Kwantung, leased territory",5314143,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Chosen,2805307,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,British India,56521348,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Straits Settlements,7449541,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Other British East Indies,938067,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Dutch East Indies,32331425,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,French Indochina,368950,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Portuguese East Indies,9690,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Far Eastern Republic,42547,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Greece in Asia,1745869,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,"Hejaz, Arabia, and Mesopotamia",156441,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Hongkong,18619853,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Japan,231243100,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Palestine and Syria,1620197,1,Dollars,1921,Exp,spe,,,,,,"July 1 to Dec 31, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Persia,2405461,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Russia in Asia,1099737,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Siam,1958442,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Turkey in Asia,6243611,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Other Asia,53751,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Australia,82451175,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,New Zealand,28044234,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Other British Oceania,549982,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,French Oceania,1009449,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Philippine Islands,46449889,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Other Oceania,326569,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Abyssinia,14192,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Belgian Congo,375009,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,British West Africa,5360743,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,British South Africa,25345888,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,British East Africa,2117323,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Canary Islands,2453545,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Egypt,13417543,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,French Africa,13164954,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,German Africa,171504,1,Dollars,1921,Exp,spe,,,,,,"Jan. 1 to June 30, 1921",,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Italian Africa,100786,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Liberia,193445,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Madagascar,119033,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Morocco,3131083,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Portuguese Africa,6325547,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Spanish Africa,184299,1,Dollars,1921,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1921_XII-XIII_1921,United States of America,Total,4378928024,1,Dollars,1921,Exp,spe,,,,,total_reporting,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Austria,19208378,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Azores and Madeira,1177186,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Belgium,278600667,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Bulgaria,1768562,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Czechoslovakia,6965606,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Denmark,83777686,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Finland,18619622,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,France,661645719,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Germany,305418355,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Gibraltar,17561273,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Greece,37883494,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Hungary,1487242,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Iceland and Faroe Is.,1304333,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Italy,368010978,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,"Malta, Gozo, etc.",1309165,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Netherlands,239607344,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Norway,94093779,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Poland and Danzig,69832328,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Portugal,24346910,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Rumania,10513834,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Russia in Europe,15387696,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Spain,145787129,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Sweden,113647105,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Switzerland,44531803,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Turkey in Europe,30558020,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,United Kingdom,1801943474,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Yugoslavia,970276,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Bermuda,4107217,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,British Honduras,3375117,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Canada,933509154,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Costa Rica,9591102,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Guatemala,10008621,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Honduras,15228320,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Nicaragua,9429571,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Panama,32837971,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Salvador,8025948,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Greenland,20302,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Mexico,200805350,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,"Miquelon, Langley, etc",220281,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Newfoundland and Labrador,12566062,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Barbados,4693936,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Jamaica,18019733,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Trinidad and Tobago,13387759,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Other British West Indies,9558777,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Cuba,503198580,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Dominican Republic,43523257,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Dutch West Indies,3530667,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,French West Indies,7867107,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Haiti,19375392,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Virgin Islands of the United States,3777381,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Argentina,210981271,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Bolivia,4460035,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Brazil,155268086,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Chile,54881668,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Colombia,58085217,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Ecuador,12095020,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Falkland Islands,20592,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,British Guiana,6943245,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Dutch Guiana,2345908,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,French Guiana,1011109,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Paraguay,1808721,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Peru,46578350,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Uruguay,33552870,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Venezuela,28733689,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Aden,1750469,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,China,144942677,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,"Kwantung, leased territory",7136008,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Chosen,2928302,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,British India,99522130,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Straits Settlements,18782593,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Other British East Indies,3146972,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Dutch East Indies,58948374,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,French Indochina,2557677,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Portuguese East Indies,8986,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Hongkong,25788844,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Japan,374140019,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Persia,745424,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Russia in Asia,13262218,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Siam,1593158,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Turkey in Asia,10714777,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Other Asia,282859,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Australia,118883320,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,New Zealand,48665467,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Other British Oceania,991652,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,French Oceania,1524343,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Philippine Islands,99396564,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Other Oceania,348657,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Abyssinia,41844,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,Belgian Congo,947304,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
CN-US_1920_XII-XIII_1920,United States of America,British West Africa,17021937,1,Dollars,1920,Exp,spe,,,,,,,,,,,,,,,,
