year,Algeria,Angola (Portuguess Africa),Basutoland ,Bechuanaland Protectorate,Belgium Congo (Zaire),British Bechuanaland,British Cameroon,British East Africa (Kenia & Uganda),British Somaliland,Cabo Verde (Portuguese Africa),Camerun,Canary Island (Spanish Africa),Ceuta Y Melilla,Egypt,Eritrea,Ethiopia,French Equatorial Africa-Congo-Final,French Somalia,French West Africa & Togo,Gambia,German South West Africa,Ghana-Gold Coast,Guinea Bissau (Portuguese Africa),Italia Somalia,Italian Libia Cyrenaica,Liberia,Madagascar,Malawi,Marocco,Mauritius,Mozambique (Portuguese Africa),Nigeria,Reunion,Rodhesia,Rwanda and Burundi,St. Helena,S.Tome e Principe (Portuguess Africa),Seychelles,Sierra Leone,South Africa,Spanish Guinea,Sudan (Anglo-Egyptian Sudan),Swaziland,Tanganica (German East Africa),Togo (German West Africa),Tunisia,Zanzibar Isl.,Argentina,Bahamas,Barbados,Bermuda,Bolivia,Brasil,British Guiana,British Honduras (Belize),Canada,Chile,Colombia,Costa Rica,Cuba,Danish Virgin Island,Dominican Republic,Duch Antilles,Ecuador,El Salvador,Falkland Islands,French Guiana (French Colonies),Granada (Winward Island),Guadalupe (French Colonies),Guatemala,Haiti,Honduras,Jamaica,"Leward Island (L.I Antigua, L.I Dominica, L.I St.Christopher, Montserrat, Nevis, Virgin Island)",Martinique (French Colonies),Mexico,New Foundland,Nicaragua,Panama,Paraguay,Peru,Puerto Rico,St. Barthelemy (Norvegian Colonies),St. Vicente (Winward Island),St.Lucia (Winward Island),St.Pierre e Michelon,Surinam (Duch Guayana),Trinidad & Tobago (Winward Island),Turk Island,United states,Uruguay,Venezuela,Abu Dhabi,Aden,Afghanistan,Ajman  ,Bahrain,Bhutan,British Malaya,Brunei,Bukhara,Ceylon (Sri Lanka),China,Danish India,Dubai,Dutch East Indies (Indonesia),Formosa (Taiwan),French India,French Indochina,Fujairah  ,Hong-Kong,India,Iraq,Japan,Khiva,Kiautchou,Kokand,Korea,Kuwait,Kwang-Chou-Wan,Kwantung (Port Arthur),Macao,Maldive,Manchukuo,Mongolia,Nepal,North Yemen ,Oman,Ottoman Empire/Turkey,Palestine ,Persia (Iran),Philippines,Portuguese India,Quatar,Ras al Khaimah  ,Sabah (British Borneo),Sarawak,Saudi Arabia,Sharjah  ,Siam (Thailand),Sikkim,Syria and Lebanon,Albania,Andorra,Austria,Austria-Hungary,Belgium,Bulgaria,Crete,Cyprus,Czechoslowakia,Denmark,Dodecanese Is.,Estonia,Faroe Is,Finland,France,Germany/Zollverein,Gibraltar,Greece,Hungary,Iceland,Ionian islands,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Monaco,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Russia/USSR,Serbia/Yugoslavia,Spain,Sweden,Switzerland,United Kingdom,Australia,British settlement Oceania,Dutch new Guinea,French Polinesia,German colonies Oceania,Hawai,New Zeland,US settlement Oceania
1918,"28,3376334567595","1,186",0,0,"0,832779432198646",0,0,"4,14","0,338709333333333","0,247873","1,47035676276294","2,88140065351156","0,138676027770529",50,"1,95684564837207","2,16596845246554","0,329564749371945","2,59904292052663","14,8755707047092","0,906065914272239","3,37421825651019","2,92","0,529926","0,796962122485366","0,355236357640617","0,00874783766400269","3,93256954093805","0,792124026315789","12,1061454495544","3,05094794444444","3,1012",12,"1,19519270361843","3,313",0,0,"0,76148","0,0709509631540566","1,666704","51,546995741",0,"3,86024040012185",0,"1,108",0,"7,99788258118443","1,57976238512869","106,705882352941","0,36718","2,986006","0,692742","2,94117647058824","52,817","3,394","0,732891","187,434607412705","33,436974789916","5,12394957983193","2,10084033613445","61,8974789915966","0,329024579831933","4,13865546218487","0,61348487394958","1,39508928571429","1,26050420168067","0,939962","0,59023242257079","0,374741414425007","1,5421841337012","1,7157542628702","2,13865546218487","1,00504201680672","3,3442820082344","0,828058133647215","2,12050318383914","24,2233094702101","5,528","1,24579831932773","1,63865546218487","2,24224305106658","10,1602353787863",0,0,"0,184200392733661","0,361735154759314","0,199211635470852","0,555469746429853","4,07057789719296","0,0391082547770701","659,696039304311","7,88466386554622","5,1192813890262",0,0,"1,30674664456931",0,0,0,"40,9607578170913","0,042333",0,"11,3854243531558","146,948029411765",0,0,"50,0626068159363","11,2485346638655","0,165360693736111","9,36876861223476",0,0,"120,937027806598",0,"206,420648634454",0,0,0,"18,1037513130252",0,0,0,0,0,0,0,"0,218693233931389","0,125668914107143",0,0,0,"7,93458658435711","20,7140756302521","0,774494",0,0,"0,749713","0,837117","0,125668914107143",0,"7,58153846153846",0,0,0,0,0,"57,3901241126052",0,"16,3235581903995",0,"0,97255703219695",0,"51,6400071819333",0,0,0,"12,8029472658629","861,880446801587","355,150512787319",0,"29,8551172647181",0,"2,72066151039817",0,0,"435,823722461124",0,0,0,0,0,0,"55,3677908538143","76,1645267243953",0,"22,5802316162511",0,"17,3363160379049",0,"74,6928499496475","75,3552330022918","115,18471087065","1285,3","97,0335588235294","2,03067169201688",0,"1,22684603296264","0,897835502066857",0,"24,3",0
1919,"28,3314487426094","1,3927",0,0,"1,78753082453278",0,0,"5,472","0,815180133333333","0,384897","3,58122510163358","3,07044465501826","0,130781201160566",43,"4,70958884083313","5,21288986784141","0,19950931099085","2,21771821265694","6,42736827017377","1,16294798930335","1,10514782608696","7,112","0,574798","1,50498345950722","0,751253820565172","0,0112989167918864","2,06540016606652","0,574059522556391","10,0140614112316","3,40570933333333","3,7339",9,"0,876230373482765","3,641",0,0,"0,854714","0,0792010751487144","2,021704","53,118995986",0,"4,88407847671502",0,"1,738",0,"5,96172542278116","1,55032188560534","153,047404063205","0,539242","3,875539","0,792683","4,96613995485327","71,867","3,275","0,965128","185,614849187935","33,0654627539503","11,9954853273138","4,06320541760722","80,503611738149","0,455420993227991","4,96613995485328","0,706413769751693","2,60061790681466","3,38600451467269","1,032281","0,390110279851291","0,432080814004661","1,33520818816421","3,14610720134555","3,86455981941309","1,56455981941309","5,00769691615165","0,871395350783416","1,56469709550494","35,3997122463712","6,844","1,78600451467269","2,57336343115124","3,5665914221219","12,2771035114579",0,0,"0,256140102531598","0,315894787057803","0,521231896454605","0,768993038647796","4,81652259318549","0,0381302802547771","1007,9273877795","9,75214446952596","12,6447820356989",0,0,"1,81653307569698",0,0,0,"44,8085353840166","0,071641",0,"22,7597737102938","203,142695259594",0,0,"63,2899213978038","17,6787528216704","0,470035007489684","11,098918064115",0,0,"157,58744245648",0,"287,700846501129",0,0,0,"32,6994074492099",0,0,0,0,0,0,0,"0,299620906300793","0,208478788171558",0,0,0,"10,719337353176","26,7808126410835","1,310131",0,0,"0,898726","1,431439","0,208478788171558",0,"10,9387755102041",0,0,0,0,0,0,"96,2349538015843","9,00413412198434",0,"1,48424445718742",0,"101,503816780947",0,0,0,"36,3651379177449","748,359154312514","425,795482820069",0,"52,4529147209347",0,"3,70650077795877",0,0,"287,721307165554",0,0,0,0,0,0,"242,232807174056","134,688497186445",0,"27,9925850414837",0,"0,329159962303452",0,"106,669642857143","123,554741088943","151,348019583571","1461,5","102,516389390519","1,30923167965946",0,"0,766305186866558","0,560800608797928",0,"30,7",0
1920,"58,7903522404372","1,1007",0,0,"3,84205541084537",0,0,"9,564","0,576676888888889","0,20166","7,41220943420224","3,27189152540823","0,133736551958765",99,"3,33166981090659","3,68771635640188","1,25525915442623","3,1037785831694","12,8128159902156","2,67384206635939","2,02455652173913","14,72","0,77787","0,782980579510662","0,774619558064518","0,113573714942672","5,35675191256831","0,471763954887218","19,1312568306011","6,385705","3,0253",15,"1,12874415300546","5,85",0,0,"0,591249","0,148502015903839","3,390704","105,926994167",0,"7,286301341831",0,"1,729",0,"12,1591189850273","1,62864598951382","228,57650273224","1,090127","5,134523","1,41425","5,73770491803279","88,369","4,723","1,207991","308,246720014339","45,379781420765","27,7049180327869","3,55191256830601","152,19043715847","1,06444180327869","12,7049180327869","0,262895901639344","5,41525131689066","3,49942124956257","0,916764","0,773017563497268","0,613105416391136","2,25748830601093","4,96770988574267","7,48633879781421","3,51393442622951","10,2162279394231","1,34552768541035","2,52532590163934","72,6933511244997","8,332","3,7879781420765","4,80874316939891","3,57923497267759","19,2441924941126",0,0,"0,143369912929508","0,520606387535363","0,781454447759563","1,30935573770492","8,07752982260402","0,0594504904458599","1508,46686683422","13,8224043715847","9,63735717834078",0,0,"2,57797181063528",0,0,0,"71,711652446845","0,084312",0,"31,3247637172479","258,339770491803",0,0,"104,409758939064","23,3806967213115","0,372933350931472","16,2233057923497",0,0,"265,379631423086",0,"364,489794740437",0,0,0,"32,3761092896175",0,0,0,0,0,0,0,"0,344669962594778","0,515988226775956",0,0,"4,43217154825898","11,1916650625379","40,8301912568306","1,257602",0,0,"1,263678","1,565251","0,515988226775956",0,"15,979035639413",0,0,"0,948934426229508",0,"93,5849117801684",0,"206,123815437158","9,38759788924059",0,"2,02739463345707","96,7590586666666","124,752000983607",0,"1,02179613843352",0,"33,8519642820471","957,930726393443","568,861075660702",0,"65,2053136612022","23,1677572914754","4,89094571555984",0,0,"366,073892119819","5,13215475409836","1,9672131147541",0,0,0,0,"312,842495901639","127,061858511471",0,"37,6997074581265","35,0771699453552","12,1959959115316","36,2615571584699","183,772532188841","184,606080251366","195,487426165003","1709,8","121,609754098361","1,43887718084635",0,"1,18370825387978","0,866266235426787",0,"61,5",0
1921,"33,0669306233766","1,1865",0,0,"5,62404492275845",0,0,"3,266","0,336689866666667","0,475659","0,62773625974026","3,48655499669788","0,116257646879688",49,"1,94517846306067","2,15305442660225","0,76168409987013","2,15989276711688","7,08503760971429","0,908069652796917","1,12465043478261","7,59","0,52879","0,418376915893626","0,511460350031533","0,0645364748619817","4,17259984415584","0,614747605263158","16,7827135324675","7,52094144444444","4,6219","12,9518145","1,31086101298701","5,908",0,0,"0,323348","0,174902374286744","1,671704","58,200995579",0,"6,07017846339391",0,"1,426",0,"13,3246252545455","1,35234093898951","140,911688311688","1,095999","2,642474","1,34024","4,15584415584416","46,033","3,273","0,687199","189,160500877729","36,1480519480519","9,62337662337662","3,11688311688312","92,0527272727273","0,746392987012987","6,38961038961039","1,03196467532468","1,53420117980071","2,31451716600231","0,43788","0,889003783610389","0,243879421712355","1,45856366233766","3,41073068345796","3,10649350649351","4,34363636363636","5,37632","0,947801450918933","1,56934064935065","74,1193013143693","5,943","1,37922077922078","2,96103896103896","2,18181818181818","15,0927708338982",0,0,"0,127323373638483","0,209546136605584","0,42444202574026","1,13709615584416","6,51447608127485","0,0557098917197452","656,951338194768","10,3163636363636","4,12046425335462",0,0,"2,03314724967975",0,0,0,"42,7979268884942","0,047933",0,"16,8711745565685","179,040207792208",0,0,"113,923171962388","16,7002597402597","0,480503180534558","14,9179675844156",0,0,"324,616148319484","4,16019927274835","242,172716883117",0,0,0,"26,6145662337662",0,0,0,0,0,0,0,"0,392979961047836","0,29878041038961",0,0,"6,04845956698222","11,6254574566848","30,0879220779221","0,88501",0,0,"0,892194","1,310369","0,29878041038961",0,"14,0670859538784",0,"7,8695971574026","0,902103896103896",0,"88,8211842909418",0,"156,650219584416","6,72875968871712",0,"1,4075805540933","76,1316071688312","71,5860090389611",0,"2,87657225974026",0,"17,8865114144546","422,531122714286","557,990060218577",0,"28,336661038961","27,4792874811429","2,73834738520965",0,0,"235,467390795197","3,70998135064935","2,46753246753247",0,0,0,0,"198,292075792208","53,0270463481473",0,"23,6804242839732","38,2343527272727","45,4170398346258","25,0648648831169","97,7762188705717","73,8643854545454","103,368925701681","978,6","129,602179220779","1,37018733549642",0,"1,15902268945455","0,8482007442942",0,43,0
1922,"35,0685705191874","1,3564",0,0,"4,38540460371279",0,0,"3,769","0,3773","0,408795","0,609727516930023","3,71530218853519","0,123272276213714",41,"2,1797978103077","2,41274690919426","0,491126276591422","2,20625282853273","6,68143108370203","0,829565","1,06521391304348","7,84","0,323306","0,495875678911428","0,531390159760416","0,0314060971708809","3,21492690744921","0,508163","14,3563115349887","5,019354","3,0202","10,650285","1,03468911963883","4,379432","0,176300866636326",0,"0,316762","0,115882","1,386048","51,556996692",0,"4,363663",0,"2,1602",0,"15,8229279323025","0,989226","127,729119638826","0,352571","2,245331","1,213042","3,16027088036117","43,609","2,180324","0,399547","167,925170029847","19,5417607223476","10,607223476298","3,16027088036117","40,7004514672686","0,41909683972912","3,22799097065463","0,87688848758465","1,68847069994311","1,69300225733634","0,501561","0,619815735846501","0,239329","1,33031458239278","2,19158868263604","2,79006772009029","2,81422121896163","4,778014","0,709525","1,23793162528217","35,2976759611689","3,743136","1,15643340857788","2,32505643340858","1,28668171557562","9,73861019007746",0,0,"0,137318","0,180433","0,954593095823928","0,956968713318285","4,23781","0,044889","686,70400940344","9,72753950338601","4,26146211141265",0,0,"1,63918484513687",0,0,0,"35,399433012061","0,04569",0,"18,098729","177,209309255079",0,0,"68,4859048220956","12,8700536117382","0,432552774539231","15,5018602031603",0,0,"189,862847500691","4,15748507511824","239,612862020316",0,0,0,"24,7202508465011",0,0,0,0,0,0,0,"0,32824803062085","0,210120153498871",0,"16,1525693255079","5,56681256401502","10,6190744920993","18,2843058690745","1,111758",0,0,"0,790243","1,356213","0,210120153498871",0,"13,9618961625282",0,"6,81121066185102","0,522663656884876",0,"72,3061405632015",0,"159,445046139955","6,06934483496726",0,"1,36989648815815","73,5474358239278","68,7576444243792",0,"3,65240519187359",0,"19,222221253824","453,653901528217","488,469604136257",0,"22,6065735891648","24,7400410260948","2,98158872401102",0,"25,0092653590744","178,206872834009","4,72595571106095","1,69300225733634",0,0,0,0,"176,778220496614","49,0128938763985","36,8292358916479","19,2339899207178","19,22310496614","48,2219338610009","19,9486455530474","95,1013986013986","66,0034413227991","82,4731187427843","899,4","127,4089503386","1,88470504451369",0,"1,12441144758465","0,822871403132805",0,35,0
1923,"33,7527333624454","2,0761",0,0,"4,47132320898001",0,0,"5,011","0,32373","0,272196","0,71588672489083","3,95905711087525","0,118039384515139",44,"1,87030465181795","2,07017905357397","0,429797178165939","2,12708505991266","7,61202354576419","0,78807","1,301","8,38","0,333821","0,59859324884876","0,731409730448027","0,0358370424867364","2,784003930131","0,483147","10,3405860262009","5,176565","4,2243","11,660257","0,99428711790393","4,087238","0,181275273692316",0,"0,313831","0,108564","1,897786","57,83699688",0,"4,789819",0,"2,221151",0,"10,8371860415284","1,198987","148,600436681223","0,531592","2,290032","1,508116","4,36681222707424","47,441","2,541125","0,445905","189,425981744364","26,2423580786026","14,674672489083","2,83842794759825","58,7008733624454","0,386970305676856","3,97379912663755","1,25375283842795","2,01965065502183","1,94560940810238","0,424712","0,553367181179039","0,278776","1,14011589519651","2,78277249764535","3,09170305676856","3,13144104803493","0,518771","0,734138","1,25943034934498","35,2196719538173","3,971708","1,58689956331878","2,77292576419214","1,87772925764192","12,076937914113",0,0,"0,099666","0,240158","2,09044226532751","0,674337445414847","3,921634","0,045697","791,70523077357","12,2246375334905","6,26580096529533",0,0,"1,81242701182444",0,0,0,"39,279263640813","0,054887",0,"18,236832","161,423580786026",0,0,"53,5701501333598","11,7524099344978","0,373078301168143","14,4900775982533",0,0,"167,400895325","4,07565235555401","255,605471888646",0,0,0,"24,7320305676856",0,0,0,0,0,0,0,"0,43672354118311","0,213813120087336",0,"19,2929761834061","4,823","13,5238755458515","19,1046943231441","0,925373",0,0,"0,762655","1,730134","0,213813120087336",0,"13,039172489083",0,"5,34528754585153","0,96896288209607",0,"81,2871471615359",0,"138,88834558952","9,01280324635404",0,"1,03315484619832","69,7366009606987","76,4270638427948",0,"6,34154638209607",0,"26,8421249174367","442,840899436681","341,156427058932",0,"22,6852368558952","18,7654332179148","2,86470425100227",0,"45,7640736431131","177,556630373157","9,05690847161572","3,3438838558952",0,0,0,0,"172,16944650655","46,1017573844656","47,0482589519651","20,958159614999","21,0512600873362","28,138467536359","19,4700759825328","109,18791312559","75,3246731113537","88,5634135363283","977,7","116,15884279476","2,03929990566771",0,"1,01201194292576","0,7406147360482",0,"43,4",0
1924,"37,718125361991","2,5262",0,0,"5,98096381409707",0,0,"7,212","0,381893","0,264137","0,874691719457014","4,21880439646058","0,120366144537889",49,"2,20633322335499","2,44211809009521","0,555783846606335","3,46932286332579","9,68420847276018","0,534749","1,776","8,25","0,468725","0,647388973055735","1,29003729683792","0,0558069378382816","3,06142101809955","0,543757","10,9336464932127","5,603802","3,3875","12,766094","1,24111662895928","3,72629","0,193091969451694",0,"0,316432","0,122526","1,649731","65,815520906",0,"5,58166",0,"2,36594",0,"10,968445039457","1,447731","145,929864253394","1,199994","2,325724","1,564085","4,29864253393665","62,502","2,589082","0,452788","179,236924159108","29,9954751131222","14,0837104072398","3,84615384615385","65,5726244343891","0,444860180995475","4,8868778280543","2,07246719457014","2,82805429864253","3,16742081447964","0,475341","0,515701689570136","0,263364","1,2765771040724","3,92464678178964","3,32579185520362","2,17601809954751","5,047656","0,725196","1,67846248868778","39,8379165075337","5,687593","1,99253393665158","3,12217194570136","3,55203619909502","16,4507733711886",0,0,"0,099977","0,218956","1,76210192932127","0,648088574660634","3,97374","0,041432","776,375932877198","14,2377828054299","9,08005180911369",0,0,"2,31766486632023",0,0,0,"50,3993738695753","0,093712",0,"21,931707","186,766024886878",0,0,"63,9974412069194","12,6408597285068","0,457130349087132","16,4181999773756",0,0,"172,6898690075","4,28940104015442","288,796846153846",0,0,0,"28,3912398190045",0,0,0,0,0,0,0,"0,594328848700853","0,219721735859728",0,"24,381094841629","5,447","17,0297171945701","24,3733419457014","1,069151",0,0,"0,811802","1,664774","0,219721735859728",0,"14,6453809954751",0,"6,78287967963801","0,873076923076923",0,"110,215542060014",0,"172,461874434389","9,07125616182664",0,"1,2119423682833","105,887079434389","83,8514398190045",0,"4,49082137330317",0,"26,7656253902232","484,514201708145","486,230654117647",0,"32,6101489366516","32,3081406446267","3,73150177076816",0,"71,8222180659669","202,007055726462","11,3325408144796","4,67364494932127",0,0,0,0,"204,450342352941","45,9139233819363","64,3304844570136","22,0770094960806","29,8185","59,4144467858645","23,9821974660633","100,310802655401","85,7137366153846","103,209784964848","1137,4","155,233981900453","2,26225599255016",0,"1,42001472590498","0,858091",0,"48,5",0
1925,"34,7867275776397","2,6142",0,0,"6,77549535368086",0,0,"9,531","0,405437","0,310614","1,24308782608696","4,49559327818344","0,126053655633839",56,"2,34235537985084","2,59267656671877","0,871670942049689","3,62479477198758","11,7530303619255","0,57773","2,175","9,22","0,5166","0,685056646107763","1,32495375201884","0,0878167066650213","4,85396198757764","0,623085","11,730408136646","4,462871","3,681","16,113124","1,4601349068323","6,082375","0,261685509717734",0,"0,340694","0,134393","2,072647","67,928150656",0,"5,572789",0,"3,206411",0,"10,7169067931056","1,421906","165,701863354037","1,597769","2,063478","1,289512","4,76190476190476","84,443","2,740394","0,524665","181,707855160213","30,815734989648","20,1242236024845","3,31262939958592","61,5577639751553","0,382206418219462","5,23809523809524","1,5631884057971","2,58212325647996","4,01718117487099","0,533821","0,485119957018634","0,413082","1,31214826086957","4,76190476190476","4,19047619047619","2,48509316770186","5,581662","0,756802","1,59825577639752","41,3716371019552","7,480998","2,15320910973085","3,33333333333333","3,66459627329192","14,165849406124",0,0,"0,211416","0,263032","1,26129018354037","0,78926","3,966896","0,040728","830,233817656196","15,187784679089","12,0443746380778",0,0,"2,41015349852967",0,0,0,"59,6774594204907","0,118232",0,"26,780471","164,95252173913",0,0,"70,327978133238","15,725450310559","0,352271616305245","17,5709477639752",0,0,"194,1437025475","4,97387692852417","268,452647515528",0,0,0,"27,6152541407867",0,0,0,0,0,0,0,"0,727189837361895","0,176777242236025",0,"27,2934423188406","7,582","19,1508902691511","24,6952411180124","1,010912",0,0,"0,8504","2,4306","0,176777242236025",0,"15,6419055900621",0,"6,93287839006211","0,878861283643892",0,"82,6570081426087",0,"160,892663850932","10,8494570802985",0,"1,55676356446403","108,098404492754","84,7029647204969",0,"5,33718281291926",0,"28,7847260248969","446,262610099379","612,712953391304",0,"33,0206776811594","31,3539518535093","3,88969731448461",0,"62,1941350233848","220,800840089308","11,0306492753623","5,21258178074534",0,0,0,0,"203,9614","47,654210961869","58,8697308902692","25,0339061586534","30,3073773913043","77,9381980307547","30,9185680331263","95,7991681521093","80,5995849440994","105,446936658778","1166,7","151,528730848861","2,58989445409609",0,"1,33893384378882","0,945974",0,"52,4",0
1926,"27,4639833950617","2,4771",0,0,"10,5066496610082",0,0,"8,658","0,34541","0,334539","1,28018567901235","4,79054182739638","0,137429229285435",50,"1,99555780985524","2,20881767798778","1,13637148676955","3,11879901942387","11,0001087966872","0,592906","2,477","10,27","0,400697","0,541559684665825","1,37256385303784","0,167311641751191","3,35381977366255","0,793109","11,2816362962963","3,66917","3,2181","20,497599","1,10015956790123","7,976536","0,257244853086612",0,"0,382386","0,126559","1,56077","72,588793181",0,"7,648231",0,"3,152",0,"9,07019554740741","1,204773","155,722222222222","1,927453","1,937312","1,358227","4,93827160493827","79,876","2,414192","0,627018","202,738741317292","32,3600823045267","25,5082304526749","3,90946502057613","53,6679012345679","0,339748148148148","4,89711934156379","1,92539711934156","2,06200040362561","5,29682597889419","0,709246","0,413219933703704","0,370808","0,966806893004115","5,55555555555556","3,88065843621399","1,94958847736625","5,562026","0,814214","1,48688232510288","38,2914435458358","5,657081","2,11934156378601","3,23045267489712","2,51028806584362","14,0703896627603",0,0,"0,203097","0,243864","0,962386251831276","0,824844444444445","3,921812","0,04791","886,19800315781","15,2491769547325","16,1009206550004",0,0,"2,1179262429192",0,0,0,"64,1167188807223","0,167406",0,"28,154155","175,914823045267",0,0,"74,0488116368496","17,6900077160494","0,426847878339335","19,1161059465021",0,0,"186,3054585325","6,84347581710603","288,664834104938",0,0,0,"34,0477430555556",0,0,0,0,0,0,0,"0,646624375521312","0,167023852880658",0,"25,5832658436214","6,414","16,9692644032922","24,3654706584362","1,160548",0,0,"0,9136","2,7964","0,167023852880658",0,"16,5280646090535",0,"6,08248220740741","0,992541152263375",0,"80,1472168935926",0,"137,997263580247","9,24741688130977",0,"1,53826876758114","93,1695944666667","82,4147865020576",0,"5,24323763868313",0,"29,375667298981","405,270113989712","488,996721777778",0,"25,925479526749","34,1118102120617","2,60977362866825",0,"60,4145576381276","215,726961800591","10,1981041152263","4,9286609037037",0,0,0,0,"201,509497777778","47,2899965045435","35,4645695473251","24,7131703492666","35,3861925925926","78,9373992486101","27,7319555555556","70,8647990255786","82,3168741769547","95,9097986875765","1115,6","136,706806584362","2,82709398904591",0,"1,27812538018519","0,995646",0,"49,9",0
1927,"35,3386574074074","2,6086",0,0,"12,1298740335103",0,0,"8,584","0,427946","0,352433","1,57509444444444","5,10484147029143","0,168382806900859",47,"2,47239796906955","2,73661645587608","1,39443515037037","4,4109752562963","12,18294358","0,854367","2,497","13,54","0,316656","0,564316301291907","1,62606531814844","0,169474320763682","4,6848962962963","0,933321","14,5312559259259","4,038426","3,9523","26,314317","1,40546888888889","9,468512","0,299683724788718",0,"0,338135","0,135019","1,906799","72,845217596323",0,"6,169102",0,"3,672",0,"11,0792062448148","1,188386","169,777777777778","1,642823","2,053575","1,504929","4,73251028806584","79,634","2,414239","0,526975","217,477995255773","26,858024691358","28,6358024691358","3,7037037037037","52,959670781893","0,389058024691358","5,7201646090535","1,84276193415638","2,34567901234568","3,07106443093176","0,769305","0,49789947","0,384175","1,27623037037037","5,34979423868313","3,24279835390946","2,12551440329218","5,956619","0,808172","1,72048777777778","32,2055034180836","5,288612","2,09876543209876","3,02469135802469","2,46913580246914","15,37069521496",0,0,"0,172445","0,220166","1,33924222555556","0,767489962962963","4,743027","0,046962","835,574891634962","16,8372427983539","14,2768510665033",0,0,"1,97722831800488",0,0,0,"73,2236177420911","0,159258",0,"29,220332","143,932580246914",0,0,"75,4227679901989","18,2237782921811","0,796383762892406","21,6959162962963",0,0,"194,586053485","6,82300712011748","271,796808641975",0,0,0,"36,5820781893004",0,0,0,0,0,0,0,"0,538740425986014","0,200411695987654",0,"22,4116678024691","5,937","15,4152932098765","23,7185684156379","1,256741",0,0,"1,0453","2,6289","0,200411695987654",0,"17,4975465020576",0,"7,45577013333333","0,980630658436214",0,"92,2210728856667",0,"151,653004115226","9,07274180655476",0,"1,54882268008292","109,537670977778","86,7997407407407",0,"5,30406184888889",0,"33,0975111691596","435,692932333333","690,23837437037",0,"34,2253333333333","42,5425814892222","2,4112604711941",0,"60,4222929526749","226,373884908401","9,83076078189301","5,45383404115226",0,0,0,0,"210,440796296296","49,6873229204893","66,6464296296296","24,5672549833887","42,1969481481482","81,6793839600435","26,3307604650206","96,1241669589618","87,7203588148148","101,643473917077","1095,1","134,655203703704","2,41654998608009",0,"1,65883292703704","1,043",0,"44,8",0
1928,"40,6732599589322","2,4",0,0,"13,0429123988109",0,0,"10,215","0,635121","0,307395","1,65914684188912","5,43976180059161","0,174098729530383",50,"3,66932246244484","4,06145303396334","1,83568489833265","4,81360380208624","12,9158621599014","1,07296","2,871","11,46","0,340811","0,650580885191777","1,48929967762185","0,222829515196621","5,54928239835729","0,875465","16,1082217659138","3,609754","4,4118","27,851553","1,2322789650924","10,729678","0,304988583751481",0,"0,384846","0,123155","1,762163","77,732821522309",0,"6,173499",0,"3,737",0,"1,35450009774127","1,054007","165,455852156058","1,671159","2,093935","1,556937","4,72279260780288","90,669","2,391191","0,46843","243,226390903538","29,9774127310062","33,3429158110883","4,10677618069815","43,6995893223819","0,454470841889117","5,50308008213552","2,95226078028747","3,31323576331225","3,8628092788745","0,581187","0,44722866910883","0,417658","1,2322789650924","6,36550308008214","4,15605749486653","2,58049281314168","6,322657","0,79354","1,83633728131417","34,8563924296087","5,662571","2,75154004106776","3,3264887063655","2,93634496919918","14,4385259249476",0,0,"0,191878","0,236924","1,35792309486653","0,759956648870636","4,85857","0,040996","822,410538124809","19,2924024640657","16,4349872106634",0,0,"2,24436948241683",0,0,0,"66,3958685154134","0,159472",0,"28,99923","174,431546201232",0,0,"83,1441533869521","18,2037474332649","0,748380673663842","20,924580073922",0,0,"207,14975742","7,01841632443532","269,757766940452",0,0,0,"38,5738983572895",0,0,0,0,0,0,0,"0,696884149349528","0,236682785420945",0,"23,4272551950719","6,593","16,0327258726899","27,4014552361396","1,232723",0,0,"0,9826","2,4897","0,236682785420945",0,"16,8047535934292",0,"7,65462698316222","1,27972997946612",0,"93,7688110464086",0,"161,919301848049","10,4604611998286",0,"1,81230338977232","116,800747528953","90,4544574948665",0,"7,21221044895277",0,"41,4448197208013","439,416181552361","682,683591782341",0,"33,1459958932238","43,5237236578152","2,91438996451264",0,"58,9295481649525","246,650487419506","12,0914222587269","5,96289077289528",0,0,0,0,"222,039507843942","53,2558434979073","77,3228681724846","24,7487006466513","40,0008510677618","97,0101008474471","28,30604737577","105,069894306171","94,3176854455852","107,5904143571","1075,3","135,68663449692","2,7530189936182",0,"1,71304495191786","1,375",0,"44,8",0
