put x to remove,new_slug_nb,nb_flows,new_slug,slug,author,name,author_editor,country,volume_number,volume_date,edition_date,pages,shelf_number,source_category,URL,type,notes,flow_date
,1,31942,StatistiquesDuCommerceExtérieur,"Société des Nations, Statistiques du commerce extérieur.",,Statistiques du commerce extérieur,Société des Nations,,,,,,,statistical series,,secondary,,
,1,202,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_19011915_Vol53,"Statistical Abstract for British self-governing dominions, colonies, possessions, and protectorates in each year from 1901 to 1915 (53).",,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates",Board of Trade,,vol.53,1901-1915,,,,statistical series,,secondary,,
,1,503,StatisticalAbstractForTheBritishEmpire_19241930_Vol61,Statistical Abstract for the British Empire for each of the seven years 1924 to 1930 (61),,Statistical Abstract for the British Empire,Board of Trade,,vol.61,1924-1930,,,,statistical series,,secondary,,
,1,110,StatisticalAbstractForTheBritishEmpire_19241933_Vol63,Statistical Abstract for the British Empire for each of the ten years 1924 to 1933 (63),,Statistical Abstract for the British Empire,Board of Trade,,vol.63,1924-1933,,,,statistical series,,secondary,,
,1,408,StatisticalAbstractForTheBritishEmpire_19271936_Vol66,Statistical Abstract for the British Empire for each of the ten years 1927 to 1936 (66),,Statistical Abstract for the British Empire,Board of Trade,,vol.66,1927-1936,,,,statistical series,,secondary,,
,1,7193,StatisticalAbstractForTheBritishEmpire_19291938_Vol68,Statistical Abstract for the British Empire for each of the ten years 1929 to 1938 (68),,Statistical Abstract for the British Empire,Board of Trade,,vol.68,1929-1938,,,,statistical series,,secondary,,
,1,7379,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,"Statistical Abstract for the British Empire for each of the years 1913, 1924-29 (60)",,Statistical Abstract for the British Empire,Board of Trade,,vol.60,"1913, 1924-29",,,,statistical series,,secondary,,
,1,20,StatisticalAbstractForThePrincipalAndOtherForeignCountries_18601872_Vol1,Statistical Abstract for the principal and other Foreign Countries in each year from 1860 to 1872 (1),,Statistical Abstract for the principal and other Foreign Countries,,,vol.1,1860-1872,,,,statistical series,,secondary,,
,1,347,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1860187576_Vol4,Statistical Abstract for the principal and other Foreign Countries in each year from 1860 to 1875/76 (4),,Statistical Abstract for the principal and other Foreign Countries,,,vol.4,1860-1875/76,,,,statistical series,,secondary,,
,1,31,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1865187677_Vol5,Statistical Abstract for the principal and other Foreign Countries in each year from 1865 to 1876/77 (5),,Statistical Abstract for the principal and other Foreign Countries,,,vol.5,1865-1876/77,,,,statistical series,,secondary,,
,1,1670,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1868187879_Vol7,Statistical Abstract for the principal and other Foreign Countries in each year from 1868 to 1878/79 (7),,Statistical Abstract for the principal and other Foreign Countries,,,vol.7,1868-1878/79,,,,statistical series,,secondary,,
,1,20,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1870187980_Vol8,Statistical Abstract for the principal and other Foreign Countries in each year from 1870 to 1879/80 (8),,Statistical Abstract for the principal and other Foreign Countries,,,vol.8,1870-1879/80,,,,statistical series,,secondary,,
,1,18,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1871188081_Vol9,Statistical Abstract for the principal and other Foreign Countries in each year from 1871 to 1880/81 (9),,Statistical Abstract for the principal and other Foreign Countries,,,vol.9,1871-1880/81,,,,statistical series,,secondary,,
,1,8,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1872188182_Vol10,Statistical Abstract for the principal and other Foreign Countries in each year from 1872 to 1881/82 (10),,Statistical Abstract for the principal and other Foreign Countries,,,vol.10,1872-1881/82,,,,statistical series,,secondary,,
,1,20,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1875188485_Vol13,Statistical Abstract for the principal and other Foreign Countries in each year from 1875 to 1884/85 (13),,Statistical Abstract for the principal and other Foreign Countries,,,vol.13,1875-1884/85,,,,statistical series,,secondary,,
,1,42,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1877188687_Vol15,Statistical Abstract for the principal and other Foreign Countries in each year from 1877 to 1886/87 (15),,Statistical Abstract for the principal and other Foreign Countries,,,vol.15,1877-1886/87,,,,statistical series,,secondary,,
,1,71,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1878188788_Vol16,Statistical Abstract for the principal and other Foreign Countries in each year from 1878 to 1887/88 (16),,Statistical Abstract for the principal and other Foreign Countries,,,vol.16,1878-1887/88,,,,statistical series,,secondary,,
,1,295,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1879188889_Vol17,Statistical Abstract for the principal and other Foreign Countries in each year from 1879 to 1888/89 (17),,Statistical Abstract for the principal and other Foreign Countries,,,vol.17,1879-1888/89,,,,statistical series,,secondary,,
,1,267,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1880188990_Vol18,Statistical Abstract for the principal and other Foreign Countries in each year from 1880 to 1889/90 (18),,Statistical Abstract for the principal and other Foreign Countries,,,vol.18,1880-1889/90,,,,statistical series,,secondary,,
,1,156,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1881189091_Vol19,Statistical Abstract for the principal and other Foreign Countries in each year from 1881 to 1890/91 (19),,Statistical Abstract for the principal and other Foreign Countries,,,vol.19,1881-1890/91,,,,statistical series,,secondary,,
,1,562,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1882189192_Vol20,Statistical Abstract for the principal and other Foreign Countries in each year from 1882 to 1891/92 (20),,Statistical Abstract for the principal and other Foreign Countries,,,vol.20,1882-1891/92,,,,statistical series,,secondary,,
,1,156,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1883189293_Vol21,Statistical Abstract for the principal and other Foreign Countries in each year from 1883 to 1892/93 (21),,Statistical Abstract for the principal and other Foreign Countries,,,vol.21,1883-1892/93,,,,statistical series,,secondary,,
,1,782,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1884189394_Vol22,Statistical Abstract for the principal and other Foreign Countries in each year from 1884 to 1893/94 (22),,Statistical Abstract for the principal and other Foreign Countries,,,vol.22,1884-1893/94,,,,statistical series,,secondary,,
,1,1705,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1885189495_Vol23,Statistical Abstract for the principal and other Foreign Countries in each year from 1885 to 1894/95 (23),,Statistical Abstract for the principal and other Foreign Countries,,,vol.23,1885-1894/95,,,,statistical series,,secondary,,
,1,18,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1888189798_Vol26,Statistical Abstract for the principal and other Foreign Countries in each year from 1888 to 1897/98 (26),,Statistical Abstract for the principal and other Foreign Countries,,,vol.26,1888-1897/98,,,,statistical series,,secondary,,
,1,919,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1889189899_Vol27,Statistical Abstract for the principal and other Foreign Countries in each year from 1889 to 1898/99 (27),,Statistical Abstract for the principal and other Foreign Countries,,,vol.27,1889-1898/99,,,,statistical series,,secondary,,
,1,5913,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1891190001_Vol29,Statistical Abstract for the principal and other Foreign Countries in each year from 1891 to 1900/01 (29),,Statistical Abstract for the principal and other Foreign Countries,,,vol.29,1891-1900/01,,,,statistical series,,secondary,,
,1,14,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1892190102_Vol30,Statistical Abstract for the principal and other Foreign Countries in each year from 1892 to 1901/02 (30),,Statistical Abstract for the principal and other Foreign Countries,,,vol.30,1892-1901/02,,,,statistical series,,secondary,,
,1,22,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1894190304_Vol32,Statistical Abstract for the principal and other Foreign Countries in each year from 1894 to 1903/04 (32),,Statistical Abstract for the principal and other Foreign Countries,,,vol.32,1894-1903/04,,,,statistical series,,secondary,,
,1,34,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1895190405_Vol33,Statistical Abstract for the principal and other Foreign Countries in each year from 1895 to 1904/05 (33),,Statistical Abstract for the principal and other Foreign Countries,,,vol.33,1895-1904/05,,,,statistical series,,secondary,,
,1,20,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1897190708_Vol35,Statistical Abstract for the principal and other Foreign Countries in each year from 1897 to 1907/08 (35),,Statistical Abstract for the principal and other Foreign Countries,,,vol.35,1897-1907/08,,,,statistical series,,secondary,,
,1,36,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1898190809_Vol36,Statistical Abstract for the principal and other Foreign Countries in each year from 1898 to 1908/09 (36),,Statistical Abstract for the principal and other Foreign Countries,,,vol.36,1898-1908/09,,,,statistical series,,secondary,,
,1,220,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1899190910_Vol37,Statistical Abstract for the principal and other Foreign Countries in each year from 1899 to 1909/10 (37),,Statistical Abstract for the principal and other Foreign Countries,,,vol.37,1899-1909/10,,,,statistical series,,secondary,,
,1,118,StatisticalAbstractForThePrincipalAndOtherForeignCountries_1900191011_Vol38,Statistical Abstract for the principal and other Foreign Countries in each year from 1900 to 1910/11 (38),,Statistical Abstract for the principal and other Foreign Countries,,,vol.38,1900-1910/11,,,,statistical series,,secondary,,
,1,555,StatisticalAbstractForThePrincipalAndOtherForeignCountries_19011912_Vol39,Statistical Abstract for the principal and other Foreign Countries in each year from 1901 to 1912 (39),,Statistical Abstract for the principal and other Foreign Countries,,,vol.39,1901-1912,,,,statistical series,,secondary,,
,2,23902,StatisticalAbstractForThePrincipalAndOtherForeignCountries_19071918,Statistical Abstract for the principal and other Foreign Countries in each year from 1907 to 1918,,Statistical Abstract for the principal and other Foreign Countries,,,,1907-1918,,,,statistical series,,secondary,,
,2,408,StatisticalAbstractForThePrincipalAndOtherForeignCountries_19071918,Statistical Abstract for the principal and other Foreign Countries in each year from 1907 to 1918 (39),,Statistical Abstract for the principal and other Foreign Countries,,,,1907-1918,,,,statistical series,,secondary,,
,1,106,StatisticalAbstractForTheSeveralBritishColoniesPossessionsAndProtectorates_18891903_Vol41,"Statistical Abstract for the several British colonies, possessions, and protectorates in each year from 1889 to 1903 (41)",,"Statistical Abstract for the several British colonies, possessions, and protectorates",Board of Trade,,vol.41,1889-1903,,,,statistical series,,secondary,,
,1,78,StatisticalAbstractForTheSeveralBritishColoniesPossessionsAndProtectorates_18901904_Vol42,"Statistical Abstract for the several British colonies, possessions, and protectorates in each year from 1890 to 1904 (42)",,"Statistical Abstract for the several British colonies, possessions, and protectorates",Board of Trade,,vol.42,1890-1904,,,,statistical series,,secondary,,
,1,262,StatisticalAbstractForTheSeveralBritishColoniesPossessionsAndProtectorates_18911905_Vol43,"Statistical Abstract for the several British colonies, possessions, and protectorates in each year from 1891 to 1905 (43)",,"Statistical Abstract for the several British colonies, possessions, and protectorates",Board of Trade,,vol.43,1891-1905,,,,statistical series,,secondary,,
,1,48,StatisticalAbstractForTheSeveralBritishColoniesPossessionsAndProtectorates_18921906_Vol44,"Statistical Abstract for the several British colonies, possessions, and protectorates in each year from 1892 to 1906 (44)",,"Statistical Abstract for the several British colonies, possessions, and protectorates",Board of Trade,,vol.44,1892-1906,,,,statistical series,,secondary,,
,1,763,StatisticalAbstractForTheSeveralBritishColoniesPossessionsAndProtectorates_18931907_Vol45,"Statistical Abstract for the several British colonies, possessions, and protectorates in each year from 1893 to 1907 (45)",,"Statistical Abstract for the several British colonies, possessions, and protectorates",Board of Trade,,vol.45,1893-1907,,,,statistical series,,secondary,,
,1,14,StatisticalAbstractForTheSeveralBritishOverseaDominionsAndProtectorates_1913192227_Vol59,Statistical Abstract for the several British oversea dominions and protectorates for each of the years 1913 and 1922 to 1927 (59),,Statistical Abstract for the several British oversea dominions and protectorates,Board of Trade,,vol.59,"1913, 1922-27",,,,statistical series,,secondary,,
,1,679,StatisticalAbstractForTheSeveralBritishOverseaDominionsAndProtectorates_19051919_Vol55,Statistical Abstract for the several British oversea dominions and protectorates in each year from 1905 to 1919 (55),,Statistical Abstract for the several British oversea dominions and protectorates,Board of Trade,,vol.55,1905-1919,,,,statistical series,,secondary,,
,1,52,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18951909_Vol47,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates in each year from 1895 to 1909 (47)",,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates",Board of Trade,,vol.47,1895-1909,,,,statistical series,,secondary,,
,1,30,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18961910_Vol48,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates in each year from 1896 to 1910 (48)",,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates",Board of Trade,,vol.48,1896-1910,,,,statistical series,,secondary,,
,1,14,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18971911_Vol49,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates in each year from 1897 to 1911 (49)",,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates",Board of Trade,,vol.49,1897-1911,,,,statistical series,,secondary,,
,1,13830,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates in each year from 1899 to 1913 (51)",,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates",Board of Trade,,vol.51,1899-1913,,,,statistical series,,secondary,,
,1,872,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_19001914_Vol52,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates in each year from 1900 to 1914 (52)",,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates",Board of Trade,,vol.52,1900-1914,,,,statistical series,,secondary,,
,1,370,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18501863_Vol1,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1850 to 1863 (1),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.1,1850-1863,,,,statistical series,,secondary,,
,1,1068,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18611875_Vol13,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1861 to 1875 (13),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.13,1861-1875,,,,statistical series,,secondary,,
,1,515,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18631877_Vol15,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1863 to 1877 (15),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.15,1863-1877,,,,statistical series,,secondary,,
,1,628,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18671881_Vol19,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1867 to 1881 (19),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.19,1867-1881,,,,statistical series,,secondary,,
,1,44,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18691883_Vol21,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1869 to 1883 (21),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.21,1869-1883,,,,statistical series,,secondary,,
,1,8295,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1870 to 1884 (22),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.22,1870-1884,,,,statistical series,,secondary,,
,1,192,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18711885_Vol23,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1871 to 1885 (23),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.23,1871-1885,,,,statistical series,,secondary,,
,1,4,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18721886_Vol24,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1872 to 1886 (24),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.24,1872-1886,,,,statistical series,,secondary,,
,1,158,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18741888_Vol26,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1874 to 1888 (26),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.26,1874-1888,,,,statistical series,,secondary,,
,1,86,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18751889_Vol27,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1875 to 1889 (27),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.27,1875-1889,,,,statistical series,,secondary,,
,1,30,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18771891_Vol29,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1877 to 1891 (29),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.29,1877-1891,,,,statistical series,,secondary,,
,1,52,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18781892_Vol30,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1878 to 1892 (30),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.30,1878-1892,,,,statistical series,,secondary,,
,1,392,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18831897_Vol35,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1883 to 1897 (35),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.35,1883-1897,,,,statistical series,,secondary,,
,1,86,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18841898_Vol36,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1884 to 1898 (36),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.36,1884-1898,,,,statistical series,,secondary,,
,1,8862,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1885 to 1899 (37),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.37,1885-1899,,,,statistical series,,secondary,,
,1,58,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18861900_Vol38,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1886 to 1900 (38),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.38,1886-1900,,,,statistical series,,secondary,,
,1,2,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18871901_Vol39,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1887 to 1901 (39),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.39,1887-1901,,,,statistical series,,secondary,,
,1,626,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18881902_Vol40,Statistical Abstract for the several colonial and other possessions of the United Kingdom in each year from 1888 to 1902 (40),,Statistical Abstract for the several colonial and other possessions of the United Kingdom,Board of Trade,,vol.40,1888-1902,,,,statistical series,,secondary,,
,1,791,StatisticalAbstractOfForeignCountries,Statistical Abstract of Foreign Countries,,Statistical Abstract of Foreign Countries,Department of commerce and labor,,,,,,,statistical series,,estimation,,
,1,2007,StatisticalAbstractOfTheUnitedStates_1878,Statistical Abstract of the United States. 1878.,,Statistical Abstract of the United States,US Census Bureau,,,1878,,,,statistical series,,secondary,,
,1,3547,StatisticalAbstractOfTheUnitedStates_1891,Statistical Abstract of the United States. 1891.,,Statistical Abstract of the United States,US Census Bureau,,,1891,,,,statistical series,,secondary,,
,1,2960,StatisticalAbstractOfTheUnitedStates_1900,Statistical Abstract of the United States. 1900.,,Statistical Abstract of the United States,US Census Bureau,,,1900,,,,statistical series,,secondary,,
,1,396,StatisticalAbstractOfTheUnitedStates_1913,Statistical Abstract of the United States. 1913.,,Statistical Abstract of the United States,US Census Bureau,,,1913,,,,statistical series,,secondary,,
,1,1247,StatisticalAbstractRelatingToBritishIndia_18401865,Statistical abstract relating to British India. From 1840 to 1865,,Statistical Abstract relating to British India,India Office,,,1840-1865,,,,statistical series,,secondary,,
,1,66,StatisticalAbstractRelatingToBritishIndia_18601869,Statistical abstract relating to British India. From 1860 to 1869,,Statistical Abstract relating to British India,India Office,,,1860-1869,,,,statistical series,,secondary,,
,1,521,StatisticalAbstractRelatingToBritishIndia_186768187677,Statistical abstract relating to British India. From 1867/8 to 1876/7,,Statistical Abstract relating to British India,India Office,,,1867/68-1876/77,,,,statistical series,,secondary,,
,1,694,StatisticalAbstractRelatingToBritishIndia_187677188586,Statistical abstract relating to British India. From 1876/7 to 1885/6,,Statistical Abstract relating to British India,India Office,,,1876/77-1885/86,,,,statistical series,,secondary,,
,1,22,StatisticalAbstractRelatingToBritishIndia_188485189495,Statistical abstract relating to British India. From 1884-5 to 1894-5.,,Statistical Abstract relating to British India,India Office,,,1884/85-1894/95,,,,statistical series,,secondary,,
,1,914,StatisticalAbstractRelatingToBritishIndia_188586189495,Statistical abstract relating to British India. From 1885-6 to 1894-5,,Statistical Abstract relating to British India,India Office,,,1885/86-1894/95,,,,statistical series,,secondary,,
,1,913,StatisticalAbstractRelatingToBritishIndia_189495190304,Statistical abstract relating to British India. From 1894-5 to 1903-4,,Statistical Abstract relating to British India,India Office,,,1894/95-1903/04,,,,statistical series,,secondary,,
,1,1230,StatisticalAbstractRelatingToBritishIndia_190304191213,Statistical abstract relating to British India. From 1903-4 to 1912-3,,Statistical Abstract relating to British India,India Office,,,1903/04-1912/13,,,,statistical series,,secondary,,
,1,360,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1850,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het Jaar 1850.,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1850,,,,statistical series,,primary,,
,1,370,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1851,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het Jaar 1851.,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1851,,,,statistical series,,primary,,
,1,380,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1856,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het Jaar 1856.,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1856,,,,statistical series,,primary,,
,1,360,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1861,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het Jaar 1861.,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1861,,,,statistical series,,primary,,
,1,403,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1866,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het Jaar 1866.,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1866,,,,statistical series,,primary,,
,1,108,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1871,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1871,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1871,,,,statistical series,,primary,,
,1,220,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1873,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1873,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1873,,,,statistical series,,primary,,
,1,104,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1874,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1874,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1874,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1876,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1876,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1876,,,,statistical series,,primary,,
,1,110,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1877,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1877,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1877,,,,statistical series,,primary,,
,1,108,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1878,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1878,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1878,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1879,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1879,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1879,,,,statistical series,,primary,,
,1,220,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1880,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1880,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1880,,,,statistical series,,primary,,
,1,104,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1881,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1881,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1881,,,,statistical series,,primary,,
,1,102,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1882,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1882.,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1882,,,,statistical series,,primary,,
,1,104,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1883,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1883,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1883,,,,statistical series,,primary,,
,1,116,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1884,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1884,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1884,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1885,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1885,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1885,,,,statistical series,,primary,,
