COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code
7791,Keng Lon,1887,1926,Became protectorate of,200
7791,Keng Lon,1926,1926,Dissolved into,7790
7792,Mong Hsu,1816,1887,Became vassal of,775
7792,Mong Hsu,1887,1948,Became protectorate of,200
7792,Mong Hsu,1948,1959,Became part of,775
7792,Mong Hsu,1959,2020,Became part of,775
7793,Keng Tung,1816,1887,Became vassal of,775
7793,Keng Tung,1887,1948,Became protectorate of,200
7793,Keng Tung,1948,1959,Became part of,775
7793,Keng Tung,1959,2020,Became part of,775
7794,Hsawnghsup,1816,1887,Became vassal of,775
7794,Hsawnghsup,1887,1948,Became protectorate of,200
7794,Hsawnghsup,1948,1959,Became part of,775
7794,Hsawnghsup,1959,2020,Became part of,775
7795,Singkaling Hkamti,1820,1887,Became vassal of,775
7795,Singkaling Hkamti,1887,1948,Became protectorate of,200
7795,Singkaling Hkamti,1948,2020,Became part of,775
7796,Mong Mit,1816,1887,Became vassal of,775
7796,Mong Mit,1887,1948,Became protectorate of,200
7796,Mong Mit,1948,1959,Became part of,775
7796,Mong Mit,1959,2020,Became part of,775
7797,Hkamti Long,1816,1887,Became vassal of,775
7797,Hkamti Long,1887,1948,Became protectorate of,200
7797,Hkamti Long,1948,2020,Became part of,775
7798,Western Karenni,1816,1875,Unknown,
7798,Western Karenni,1875,1948,Became protectorate of,200
7798,Western Karenni,1948,1959,Became part of,775
7798,Western Karenni,1959,2020,Became part of,775
7799,Kantarawadi (Eastern Karenni),1816,1885,Unknown,
7799,Kantarawadi (Eastern Karenni),1885,1948,Became protectorate of,200
7799,Kantarawadi (Eastern Karenni),1948,1959,Became part of,775
7799,Kantarawadi (Eastern Karenni),1959,2020,Became part of,775
7806,Jaffna Peninsula,1948,1987,Became part of,780
7910,Tibet,1816,1910,Became part of,710
7910,Tibet,1910,1912,Occupied by,710
7910,Tibet,1912,1951,Sovereign (unrecognized),
7910,Tibet,1951,2020,Became dependency of,710
8001,Chiang Mai (Lan-na),1816,2020,Became part of,800
8002,Pattani,1817,2020,Became part of,800
8121,Vientiane,1816,1828,Became part of,800
8121,Vientiane,1828,1893,Became part of,800
8121,Vientiane,1893,1949,Became part of,810
8121,Vientiane,1949,2020,Became part of,812
8122,Luang Prabang (Lan Sang),1816,1893,Became part of,800
8122,Luang Prabang (Lan Sang),1893,1949,Became part of,810
8122,Luang Prabang (Lan Sang),1949,2020,Became part of,812
8123,Xiangkhouang,1816,1893,Became part of,800
8123,Xiangkhouang,1893,1949,Became part of,810
8123,Xiangkhouang,1949,2020,Became part of,812
8124,Champassak,1817,1826,Became part of,800
8124,Champassak,1826,1904,Sovereign (unrecognized),
8124,Champassak,1904,1904,Dissolved into,812
8151,Cochin China,1816,1862,Became part of,815
8151,Cochin China,1862,1887,Became colony of,220
8151,Cochin China,1887,1949,Became part of,810
8151,Cochin China,1949,1954,Became part of,815
8151,Cochin China,1954,1975,Became part of,817
8152,Annam,1816,1883,Became part of,815
8152,Annam,1883,1887,Became protectorate of,220
8152,Annam,1887,1949,Became part of,810
8152,Annam,1949,1954,Became part of,815
8152,Annam,1954,1975,Became part of,817
8152,Annam,1954,1975,Became part of,816
8153,Tonkin,1816,1883,Became part of,815
8153,Tonkin,1883,1887,Became protectorate of,220
8153,Tonkin,1887,1949,Became part of,810
8153,Tonkin,1949,1954,Became part of,815
8153,Tonkin,1954,1975,Became part of,816
8171,Paracel Is.,1816,1945,Claimed by,710
8171,Paracel Is.,1931,1954,Claimed by,220
8171,Paracel Is.,1939,1945,Occupied by,740
8171,Paracel Is.,1945,1949,Occupied by,710
8171,Paracel Is.,1949,1954,Claimed by,710
8171,Paracel Is.,1954,2020,Occupied by,710
8171,Paracel Is.,1954,1974,Occupied by,817
8171,Paracel Is.,1975,2020,Claimed by,815
8171,Paracel Is.,1999,2020,Claimed by,713
8201,Perak,1816,1874,Sovereign (unrecognized),
8201,Perak,1874,1895,Became colony of,200
8201,Perak,1895,1946,Became part of,821
8201,Perak,1942,1945,Occupied by,740
8201,Perak,1945,1946,Occupied by,200
8201,Perak,1946,2020,Became part of,820
8202,Selangore,1816,1875,Sovereign (unrecognized),
8202,Selangore,1875,1895,Became colony of,200
8202,Selangore,1895,1946,Became part of,821
8202,Selangore,1942,1945,Occupied by,740
8202,Selangore,1945,1946,Became colony of,200
8202,Selangore,1946,2020,Became part of,820
8203,Pahang,1816,1888,Sovereign (unrecognized),
8203,Pahang,1888,1895,Became colony of,200
8203,Pahang,1895,1946,Became part of,821
8203,Pahang,1942,1945,Occupied by,740
8203,Pahang,1945,1946,Became colony of,200
8203,Pahang,1946,2020,Became part of,820
8210,Negeri Sembilan,1816,1895,Unknown,
8210,Negeri Sembilan,1895,1946,Became part of,821
8210,Negeri Sembilan,1942,1945,Occupied by,740
8210,Negeri Sembilan,1945,1946,Became colony of,200
8210,Negeri Sembilan,1946,2020,Became part of,820
8211,Seremban (Songei Ujong),1874,2020,Became part of,8210
8212,Rembau,1816,1889,Unknown,
8212,Rembau,1889,2020,Became part of,8210
8213,Seri Menanti,1816,1878,Unknown,
8213,Seri Menanti,1878,2020,Became part of,8210
8214,Ulu Muar,1816,1878,Became part of,8221
8214,Ulu Muar,1878,2020,Became part of,8210
8215,Jempol,1816,1878,Unknown,
8215,Jempol,1878,2020,Became part of,8210
8216,Johol,1816,1878,Unknown,
8216,Johol,1878,2020,Became part of,8210
8217,Tampin,1816,1840,Became part of,8212
8217,Tampin,1840,1889,Unknown,
8217,Tampin,1889,2020,Became part of,8210
8221,Johore,1816,1914,Sovereign (unrecognized),
8221,Johore,1914,1942,Became protectorate of,200
8221,Johore,1942,1945,Occupied by,740
8221,Johore,1945,1946,Became colony of,200
8221,Johore,1946,2020,Became part of,820
8222,Kedah,1816,1821,Became part of,8272
8222,Kedah,1821,1909,Became part of,800
8222,Kedah,1909,1942,Became protectorate of,200
8222,Kedah,1942,1945,Occupied by,740
8222,Kedah,1945,1946,Became colony of,200
8222,Kedah,1946,2020,Became part of,820
8223,Kelantan,1816,1909,Claimed by,800
8223,Kelantan,1909,1942,Became protectorate of,200
8223,Kelantan,1942,1945,Occupied by,740
8223,Kelantan,1945,1946,Became colony of,200
8223,Kelantan,1946,2020,Became part of,820
8224,Perlis,1816,1843,Became part of,8222
8224,Perlis,1843,1909,Sovereign (unrecognized),
8224,Perlis,1909,1942,Became protectorate of,200
8224,Perlis,1942,1945,Occupied by,740
8224,Perlis,1945,1946,Became colony of,200
8224,Perlis,1946,2020,Became part of,820
8225,Trengganu,1816,1909,Became part of,800
8225,Trengganu,1909,1942,Became protectorate of,200
8225,Trengganu,1942,1945,Occupied by,740
8225,Trengganu,1945,1946,Became colony of,200
8225,Trengganu,1946,2020,Became part of,820
8231,Labuan I.,1816,1846,Became part of,835
8231,Labuan I.,1846,1889,Became colony of,200
8231,Labuan I.,1889,1907,Became part of,823
8231,Labuan I.,1907,1946,Became part of,827
8231,Labuan I.,1946,2020,Became part of,823
8271,Malacca,1816,1818,Occupied by,200
8271,Malacca,1818,1825,Became colony of,210
8271,Malacca,1825,1826,Became possession of,200
8271,Malacca,1826,1946,Became part of,827
8271,Malacca,1946,2020,Became part of,820
8272,Penang,1816,1826,Became possession of,200
8272,Penang,1826,1946,Became part of,827
8272,Penang,1946,2020,Became part of,820
8401,Sulu Sultanate,1816,1851,Sovereign (unrecognized),
8401,Sulu Sultanate,1851,1898,Became protectorate of,230
8401,Sulu Sultanate,1898,1903,Unknown,
8401,Sulu Sultanate,1903,1915,Became protectorate of,2
8401,Sulu Sultanate,1915,2020,Became part of,840
8402,Bohol,1816,1829,Became discovered,
8402,Bohol,1829,2020,Became part of,840
8403,Mindanao,1816,1977,Became part of,840
8403,Mindanao,1977,2020,Became dependency of,840
8525,Sambas,1818,1949,Became part of,850
8525,Sambas,1949,2020,Became part of,850
8531,Atjeh,1816,1903,Sovereign (unrecognized),
8531,Atjeh,1903,1949,Became part of,850
8531,Atjeh,1949,2020,Became part of,850
8532,Deli,1816,1872,Unknown,
8532,Deli,1872,1949,Became part of,850
8532,Deli,1949,2020,Became part of,850
8533,Siak,1816,1946,Became part of,8551
8533,Siak,1946,1949,Became part of,850
8533,Siak,1949,2020,Became part of,850
8534,Minangkabau (Melayu),1816,1837,Unknown,
8534,Minangkabau (Melayu),1837,1949,Became part of,850
8534,Minangkabau (Melayu),1949,2020,Became part of,850
8535,Kulon,1816,1824,Sovereign (unrecognized),
8535,Kulon,1824,1949,Became part of,850
8535,Kulon,1949,2020,Became part of,850
8536,Jambi,1816,1834,Sovereign (unrecognized),
8536,Jambi,1834,1949,Became part of,850
8536,Jambi,1949,2020,Became part of,850
8537,Palembang,1816,1825,Sovereign (unrecognized),
8537,Palembang,1825,1949,Became part of,850
8537,Palembang,1949,2020,Became part of,850
8538,Kutai,1816,1844,Sovereign (unrecognized),
8538,Kutai,1844,1949,Became part of,850
8538,Kutai,1949,2020,Became part of,850
8539,Toraja,1816,1907,Became discovered,
8539,Toraja,1907,1949,Became part of,850
8539,Toraja,1949,2020,Became part of,850
8541,Bali,1816,1856,Sovereign (unrecognized),
8541,Bali,1856,1949,Became part of,850
8541,Bali,1949,2020,Became part of,850
8542,Lombok,1816,1894,Occupied by,8541
8542,Lombok,1894,1949,Became part of,850
8542,Lombok,1949,2020,Became part of,850
8543,Banjermassin,1817,1861,Occupied by,210
8543,Banjermassin,1861,1949,Became part of,850
8543,Banjermassin,1949,2020,Became part of,850
8544,Riau,1818,1844,Occupied by,210
8544,Riau,1844,1949,Became part of,850
8544,Riau,1949,2020,Became part of,850
8545,Tapanuli Selatan (Angkola),1816,1832,Unknown,
8545,Tapanuli Selatan (Angkola),1832,1949,Became part of,850
8545,Tapanuli Selatan (Angkola),1949,2020,Became part of,850
8546,Mandailing,1816,1832,Unknown,
8546,Mandailing,1832,1949,Became part of,850
8546,Mandailing,1949,2020,Became part of,850
8547,Tapanuli,1816,1840,Unknown,
8547,Tapanuli,1840,1949,Became part of,850
8547,Tapanuli,1949,2020,Became part of,850
8548,Lampung,1816,1949,Became part of,850
8548,Lampung,1949,2020,Became part of,850
8549,Buni,1816,1859,Unknown,
8549,Buni,1859,1949,Became part of,850
8549,Buni,1949,2020,Became part of,850
8551,Indrapura,1816,1861,Sovereign (unrecognized),
8551,Indrapura,1861,1946,Became part of,850
8551,Indrapura,1946,2020,Became part of,850
8552,Bone,1816,1905,Sovereign (unrecognized),
8552,Bone,1905,1949,Became part of,850
8552,Bone,1949,2020,Became part of,850
8553,Gowa,1816,1911,Sovereign (unrecognized),
8553,Gowa,1911,1949,Became part of,850
8553,Gowa,1949,2020,Became part of,850
8554,Luwu,1816,1861,Sovereign (unrecognized),
8554,Luwu,1861,1949,Became part of,850
8554,Luwu,1949,2020,Became part of,850
8555,Bencoolen,1816,1825,Became part of,750
8555,Bencoolen,1825,1949,Became part of,850
8555,Bencoolen,1949,2020,Became part of,850
8560,Buleleng,1816,1856,Sovereign (unrecognized),
8560,Buleleng,1856,1949,Became part of,850
8560,Buleleng,1949,2020,Became part of,850
8561,Jembrana,1816,1856,Sovereign (unrecognized),
8561,Jembrana,1856,1949,Became part of,850
8561,Jembrana,1949,2020,Became part of,850
9001,Christmas I.,1816,1888,Became discovered,
9001,Christmas I.,1888,1942,Became part of,827
9001,Christmas I.,1942,1945,Occupied by,740
9001,Christmas I.,1945,1946,Became part of,827
9001,Christmas I.,1946,1958,Became part of,830
9001,Christmas I.,1958,2020,Became dependency of,900
9002,Cocos (Keeling) Is.,1816,1857,Became discovered,
9002,Cocos (Keeling) Is.,1857,1878,Became possession of,200
9002,Cocos (Keeling) Is.,1878,1882,Became part of,780
9002,Cocos (Keeling) Is.,1882,1942,Became part of,827
9002,Cocos (Keeling) Is.,1942,1946,Became part of,780
9002,Cocos (Keeling) Is.,1946,1955,Became part of,830
9002,Cocos (Keeling) Is.,1955,1984,Became possession of,900
9002,Cocos (Keeling) Is.,1984,2020,Became dependency of,900
9003,Coral Sea Is.,1816,1901,Became discovered,
9003,Coral Sea Is.,1901,1969,Became part of,900
9003,Coral Sea Is.,1969,2020,Became dependency of,900
9004,Norfolk I.,1816,1920,Became colony of,200
9004,Norfolk I.,1920,1979,Became colony of,900
9004,Norfolk I.,1979,2020,Became dependency of,900
9005,Heard and McDonald Is.,1853,1947,Became discovered,
9005,Heard and McDonald Is.,1947,2020,Became dependency of,900
9006,Macquarie I.,1816,1890,Became possession of,901
9006,Macquarie I.,1890,1901,Became possession of,906
9006,Macquarie I.,1901,2020,Became possession of,900
9007,Lord Howe I.,1816,1919,Became possession of,200
9007,Lord Howe I.,1919,2020,Became possession of,900
9008,Ashmore and Cartier Is,1816,1878,Became discovered,
9008,Ashmore and Cartier Is,1878,1931,Became possession of,200
9008,Ashmore and Cartier Is,1931,1978,Became possession of,900
9008,Ashmore and Cartier Is,1978,2020,Became dependency of,900
9100,New Guinea,1816,1828,Claimed by,230
9100,New Guinea,1828,1828,Dissolved into,851
9100,New Guinea,1883,1883,Dissolved into,911
9100,New Guinea,1884,1884,Dissolved into,912
9101,Republic of the Northern Solomons,1975,1976,Sovereign (unrecognized),
9101,Republic of the Northern Solomons,1976,1976,Became part of,9102
9102,Bougainville,1816,1885,Became discovered,
9102,Bougainville,1885,1914,Became part of,9401
9102,Bougainville,1914,2020,Became part of,912
9201,Tokelau Is.,1816,1877,Became discovered,
9201,Tokelau Is.,1877,1916,Became protectorate of,200
9201,Tokelau Is.,1916,1925,Became part of,945
9201,Tokelau Is.,1925,2020,Became colony of,920
9202,Kermadec Is.,1816,1883,Became discovered,
9202,Kermadec Is.,1883,2020,Became possession of,920
9203,Chatham Is.,1816,1842,Claimed by,200
9203,Chatham Is.,1842,2020,Became possession of,920
9204,Bounty Is.,1816,1919,Became discovered,
9204,Bounty Is.,1919,2020,Became possession of,920
9205,Auckland Is.,1816,1842,Claimed by,200
9205,Auckland Is.,1842,2020,Became possession of,920
9206,Campbell I.,1816,2020,Became possession of,920
9251,Rarotonga,1816,2020,Became part of,925
9252,Northern Cook Is.,1816,1901,Became discovered,
9252,Northern Cook Is.,1901,2020,Became possession of,925
9253,Niue I.,1816,1900,Became discovered,
9253,Niue I.,1900,1901,Became protectorate of,200
9253,Niue I.,1901,1904,Became part of,925
9253,Niue I.,1904,1974,Became colony of,920
9253,Niue I.,1974,2020,Became associated state of,920
9301,Chesterfield Is.,1816,1878,Became discovered,
9301,Chesterfield Is.,1878,2020,Became part of,930
9321,Wallis and Futuna Is.,1887,1961,Became protectorate of,220
9321,Wallis and Futuna Is.,1887,1961,Became part of,930
9321,Wallis and Futuna Is.,1961,2020,Became dependency of,220
9322,Uvea,1816,1887,Became discovered,
9322,Uvea,1887,2020,Became part of,9321
9323,Tua (Singave),1816,1888,Became discovered,
9323,Tua (Singave),1888,2020,Became part of,9321
9324,Alo (Futuna),1816,1888,Became discovered,
9324,Alo (Futuna),1888,2020,Became part of,9321
9351,Vemarana (Espiritu Santo),1816,1906,Became discovered,
9351,Vemarana (Espiritu Santo),1906,1980,Became part of,935
9351,Vemarana (Espiritu Santo),1980,2020,Became part of,935
9401,German Solomon Is.,1816,1885,Became discovered,
9401,German Solomon Is.,1885,1885,Became protectorate of,255
9401,German Solomon Is.,1885,1899,Became part of,912
9401,German Solomon Is.,1899,1899,Dissolved into,940
9401,German Solomon Is.,1899,1914,Became part of,912
9401,German Solomon Is.,1914,1914,Dissolved into,9102
9451,Banana I. (Ocean I.),1816,1900,Became discovered,
9451,Banana I. (Ocean I.),1900,1916,Became possession of,200
9451,Banana I. (Ocean I.),1916,1942,Became part of,945
9451,Banana I. (Ocean I.),1942,1945,Occupied by,740
9451,Banana I. (Ocean I.),1945,1975,Became part of,945
9451,Banana I. (Ocean I.),1975,2020,Became part of,946
9452,Christmas Is.,1816,1888,Became discovered,
9452,Christmas Is.,1888,1916,Became possession of,200
9452,Christmas Is.,1916,1975,Became part of,945
9452,Christmas Is.,1975,2020,Became part of,946
9453,Fanning I.,1816,1888,Became discovered,
9453,Fanning I.,1888,1916,Became possession of,200
9453,Fanning I.,1916,1975,Became part of,945
9453,Fanning I.,1975,2020,Became part of,946
9454,Teraina (Washington I.),1816,1856,Became discovered,
9454,Teraina (Washington I.),1856,1889,Claimed by,2
9454,Teraina (Washington I.),1889,1916,Became possession of,200
9454,Teraina (Washington I.),1916,1975,Became part of,945
9454,Teraina (Washington I.),1975,2020,Became part of,946
9461,Canton and Enderbury Is.,1939,1979,Became possession of,2
9461,Canton and Enderbury Is.,1939,1979,Became possession of,200
9461,Canton and Enderbury Is.,1979,1979,Dissolved into,946
9462,Malden I.,1825,1856,Became discovered,
9462,Malden I.,1856,1979,Claimed by,2
9462,Malden I.,1972,1979,Became part of,945
9462,Malden I.,1979,2020,Became part of,946
9463,Starbuck I.,1823,1856,Became discovered,
9463,Starbuck I.,1856,1979,Claimed by,2
9463,Starbuck I.,1972,1979,Became part of,945
9463,Starbuck I.,1979,2020,Became part of,946
9464,Vostok I.,1820,1856,Became discovered,
9464,Vostok I.,1856,1979,Claimed by,2
9464,Vostok I.,1972,1979,Became part of,945
9464,Vostok I.,1979,2020,Became part of,946
9465,Flint I.,1816,1856,Became discovered,
9465,Flint I.,1856,1979,Claimed by,2
9465,Flint I.,1972,1979,Became part of,945
9465,Flint I.,1979,2020,Became part of,946
9466,Caroline I.,1816,1868,Became discovered,
9466,Caroline I.,1868,1979,Claimed by,200
9466,Caroline I.,1972,1979,Became part of,945
9466,Caroline I.,1979,2020,Became part of,946
9501,Rotuma I.,1816,1881,Became discovered,
9501,Rotuma I.,1881,2020,Became part of,950
9551,Vava'u,1816,1833,Became discovered,
9551,Vava'u,1833,2020,Became part of,955
9552,Tongatapu,1816,1845,Became discovered,
9552,Tongatapu,1845,2020,Became part of,955
9553,Ha'apai,1816,1845,Became discovered,
9553,Ha'apai,1845,2020,Became part of,955
9601,Society Is.,1843,1880,Became protectorate of,220
9601,Society Is.,1880,1903,Became colony of,220
9601,Society Is.,1903,2020,Became part of,960
9602,Marquesas Is.,1816,1842,Became discovered,
9602,Marquesas Is.,1842,1881,Became protectorate of,220
9602,Marquesas Is.,1881,1903,Became colony of,220
9602,Marquesas Is.,1903,2020,Became part of,960
9603,Tuamotu Is.,1816,1844,Became discovered,
9603,Tuamotu Is.,1844,1881,Became protectorate of,220
9603,Tuamotu Is.,1881,1903,Became colony of,220
9603,Tuamotu Is.,1903,2020,Became part of,960
9604,Gambier Is.,1816,1881,Became discovered,
9604,Gambier Is.,1881,1903,Became colony of,220
9604,Gambier Is.,1903,2020,Became part of,960
9605,Tubuai Is. (Austral Is.),1816,1850,Became discovered,
9605,Tubuai Is. (Austral Is.),1850,1880,Became protectorate of,220
9605,Tubuai Is. (Austral Is.),1880,1903,Became colony of,220
9605,Tubuai Is. (Austral Is.),1903,2020,Became part of,960
9606,Tahiti,1816,1843,Became discovered,
9606,Tahiti,1843,2020,Became part of,9601
9610,Clipperton I.,1816,1856,Became discovered,
9610,Clipperton I.,1856,1897,Claimed by,2
9610,Clipperton I.,1858,1931,Occupied by,220
9610,Clipperton I.,1897,1931,Occupied by,70
9610,Clipperton I.,1944,1945,Occupied by,2
9610,Clipperton I.,1931,2007,Became possession of,220
9610,Clipperton I.,2007,2020,Became dependency of,220
9620,Pitcairn Is.,1816,1839,Became discovered,
9620,Pitcairn Is.,1839,2020,Became colony of,200
9621,Ducie I.,1816,1903,Claimed by,200
9621,Ducie I.,1867,1903,Claimed by,2
9621,Ducie I.,1903,2020,Became part of,9620
9720,Wake I.,1816,1898,Became discovered,
9720,Wake I.,1898,1941,Became colony of,2
9720,Wake I.,1941,1944,Occupied by,740
9720,Wake I.,1944,2020,Became dependency of,2
9730,Midway Is.,1859,2020,Became dependency of,2
