currency,year,reporting,modified_currency
us dollar,1842,angola (portuguess africa),us dollar
us dollar,1842,turk island,us dollar
us dollar,1842,surinam (duch guayana),us dollar
us dollar,1842,china,us dollar
us dollar,1842,seychelles,us dollar
us dollar,1842,ghana-gold coast,us dollar
us dollar,1842,serbia/yugoslavia,us dollar
us dollar,1842,hawai,us dollar
us dollar,1842,bermuda,us dollar
us dollar,1842,ceuta y melilla,us dollar
us dollar,1842,switzerland,us dollar
us dollar,1842,ecuador,us dollar
us dollar,1842,new zeland,us dollar
us dollar,1842,nigeria,us dollar
us dollar,1842,reunion,us dollar
us dollar,1842,ottoman empire/turkey,us dollar
us dollar,1842,honduras,us dollar
us dollar,1842,tanganica (german east africa),us dollar
us dollar,1842,malawi,us dollar
us dollar,1842,dominican republic,us dollar
us dollar,1842,new foundland,us dollar
us dollar,1843,st.pierre e michelon,us dollar
us dollar,1843,bolivia,us dollar
us dollar,1843,finland,us dollar
us dollar,1843,british east africa (kenia & uganda),us dollar
us dollar,1843,marocco,us dollar
us dollar,1843,el salvador,us dollar
us dollar,1843,ceylon (sri lanka),us dollar
us dollar,1843,sierra leone,us dollar
us dollar,1843,russia/ussr,us dollar
us dollar,1843,tunisia,us dollar
us dollar,1843,zanzibar isl.,us dollar
us dollar,1843,mozambique (portuguese africa),us dollar
us dollar,1843,italy,us dollar
us dollar,1843,canary island (spanish africa),us dollar
us dollar,1843,gambia,us dollar
us dollar,1843,mauritius,us dollar
us dollar,1843,french west africa & togo,us dollar
us dollar,1843,angola (portuguess africa),us dollar
us dollar,1843,turk island,us dollar
us dollar,1843,surinam (duch guayana),us dollar
us dollar,1843,china,us dollar
us dollar,1843,seychelles,us dollar
us dollar,1843,ghana-gold coast,us dollar
us dollar,1843,serbia/yugoslavia,us dollar
us dollar,1843,hawai,us dollar
us dollar,1843,bermuda,us dollar
us dollar,1843,ceuta y melilla,us dollar
us dollar,1843,switzerland,us dollar
us dollar,1843,ecuador,us dollar
us dollar,1843,new zeland,us dollar
us dollar,1843,nigeria,us dollar
us dollar,1843,reunion,us dollar
us dollar,1843,ottoman empire/turkey,us dollar
us dollar,1843,honduras,us dollar
us dollar,1843,tanganica (german east africa),us dollar
us dollar,1843,malawi,us dollar
us dollar,1843,dominican republic,us dollar
us dollar,1843,new foundland,us dollar
us dollar,1844,st.pierre e michelon,us dollar
us dollar,1844,bolivia,us dollar
us dollar,1844,finland,us dollar
us dollar,1844,british east africa (kenia & uganda),us dollar
us dollar,1844,marocco,us dollar
us dollar,1844,el salvador,us dollar
us dollar,1844,ceylon (sri lanka),us dollar
us dollar,1844,sierra leone,us dollar
us dollar,1844,russia/ussr,us dollar
us dollar,1844,tunisia,us dollar
us dollar,1844,zanzibar isl.,us dollar
us dollar,1844,mozambique (portuguese africa),us dollar
us dollar,1844,italy,us dollar
us dollar,1844,canary island (spanish africa),us dollar
us dollar,1844,gambia,us dollar
us dollar,1844,mauritius,us dollar
us dollar,1844,french west africa & togo,us dollar
us dollar,1844,angola (portuguess africa),us dollar
us dollar,1844,turk island,us dollar
us dollar,1844,surinam (duch guayana),us dollar
us dollar,1844,china,us dollar
us dollar,1844,seychelles,us dollar
us dollar,1844,ghana-gold coast,us dollar
us dollar,1844,serbia/yugoslavia,us dollar
us dollar,1844,hawai,us dollar
us dollar,1844,bermuda,us dollar
us dollar,1844,ceuta y melilla,us dollar
us dollar,1844,switzerland,us dollar
us dollar,1844,ecuador,us dollar
us dollar,1844,new zeland,us dollar
us dollar,1844,nigeria,us dollar
us dollar,1844,reunion,us dollar
us dollar,1844,ottoman empire/turkey,us dollar
us dollar,1844,honduras,us dollar
us dollar,1844,tanganica (german east africa),us dollar
us dollar,1844,malawi,us dollar
us dollar,1844,dominican republic,us dollar
us dollar,1844,new foundland,us dollar
us dollar,1845,st.pierre e michelon,us dollar
us dollar,1845,bolivia,us dollar
us dollar,1845,finland,us dollar
us dollar,1845,british east africa (kenia & uganda),us dollar
us dollar,1845,marocco,us dollar
us dollar,1845,ceylon (sri lanka),us dollar
us dollar,1845,sierra leone,us dollar
us dollar,1845,russia/ussr,us dollar
us dollar,1845,tunisia,us dollar
us dollar,1845,zanzibar isl.,us dollar
us dollar,1845,mozambique (portuguese africa),us dollar
us dollar,1845,italy,us dollar
us dollar,1845,canary island (spanish africa),us dollar
us dollar,1845,gambia,us dollar
us dollar,1845,mauritius,us dollar
us dollar,1845,french west africa & togo,us dollar
us dollar,1845,angola (portuguess africa),us dollar
us dollar,1845,turk island,us dollar
us dollar,1845,surinam (duch guayana),us dollar
us dollar,1845,china,us dollar
us dollar,1845,seychelles,us dollar
us dollar,1845,ghana-gold coast,us dollar
us dollar,1845,serbia/yugoslavia,us dollar
us dollar,1845,hawai,us dollar
us dollar,1845,bermuda,us dollar
us dollar,1845,ceuta y melilla,us dollar
us dollar,1845,switzerland,us dollar
us dollar,1845,ecuador,us dollar
us dollar,1845,new zeland,us dollar
us dollar,1845,nigeria,us dollar
us dollar,1845,reunion,us dollar
us dollar,1845,ottoman empire/turkey,us dollar
us dollar,1845,tanganica (german east africa),us dollar
us dollar,1845,malawi,us dollar
us dollar,1845,dominican republic,us dollar
us dollar,1845,new foundland,us dollar
us dollar,1846,st.pierre e michelon,us dollar
us dollar,1846,bolivia,us dollar
us dollar,1846,finland,us dollar
us dollar,1846,british east africa (kenia & uganda),us dollar
us dollar,1846,marocco,us dollar
us dollar,1846,ceylon (sri lanka),us dollar
us dollar,1846,sierra leone,us dollar
us dollar,1846,russia/ussr,us dollar
us dollar,1846,tunisia,us dollar
us dollar,1846,zanzibar isl.,us dollar
us dollar,1846,mozambique (portuguese africa),us dollar
us dollar,1846,italy,us dollar
us dollar,1846,canary island (spanish africa),us dollar
us dollar,1846,gambia,us dollar
us dollar,1846,mauritius,us dollar
us dollar,1846,french west africa & togo,us dollar
us dollar,1846,angola (portuguess africa),us dollar
us dollar,1846,turk island,us dollar
us dollar,1846,surinam (duch guayana),us dollar
us dollar,1846,china,us dollar
us dollar,1846,seychelles,us dollar
us dollar,1846,ghana-gold coast,us dollar
us dollar,1846,serbia/yugoslavia,us dollar
us dollar,1846,hawai,us dollar
us dollar,1846,bermuda,us dollar
us dollar,1846,ceuta y melilla,us dollar
us dollar,1846,switzerland,us dollar
us dollar,1846,ecuador,us dollar
us dollar,1846,new zeland,us dollar
us dollar,1846,nigeria,us dollar
us dollar,1846,reunion,us dollar
us dollar,1846,ottoman empire/turkey,us dollar
us dollar,1846,tanganica (german east africa),us dollar
us dollar,1846,malawi,us dollar
us dollar,1846,dominican republic,us dollar
us dollar,1846,new foundland,us dollar
us dollar,1847,st.pierre e michelon,us dollar
us dollar,1847,bolivia,us dollar
us dollar,1847,finland,us dollar
us dollar,1847,british east africa (kenia & uganda),us dollar
us dollar,1847,marocco,us dollar
us dollar,1847,ceylon (sri lanka),us dollar
us dollar,1847,sierra leone,us dollar
us dollar,1847,russia/ussr,us dollar
us dollar,1847,tunisia,us dollar
us dollar,1847,zanzibar isl.,us dollar
us dollar,1847,mozambique (portuguese africa),us dollar
us dollar,1847,italy,us dollar
us dollar,1847,canary island (spanish africa),us dollar
us dollar,1847,gambia,us dollar
us dollar,1847,mauritius,us dollar
us dollar,1847,french west africa & togo,us dollar
us dollar,1847,angola (portuguess africa),us dollar
us dollar,1847,turk island,us dollar
us dollar,1847,surinam (duch guayana),us dollar
us dollar,1847,china,us dollar
us dollar,1847,seychelles,us dollar
us dollar,1847,ghana-gold coast,us dollar
us dollar,1847,serbia/yugoslavia,us dollar
us dollar,1847,hawai,us dollar
us dollar,1847,bermuda,us dollar
us dollar,1847,ceuta y melilla,us dollar
us dollar,1847,switzerland,us dollar
us dollar,1847,ecuador,us dollar
us dollar,1847,new zeland,us dollar
us dollar,1847,nigeria,us dollar
us dollar,1847,reunion,us dollar
us dollar,1847,ottoman empire/turkey,us dollar
us dollar,1847,tanganica (german east africa),us dollar
us dollar,1847,malawi,us dollar
us dollar,1847,dominican republic,us dollar
us dollar,1847,new foundland,us dollar
us dollar,1848,st.pierre e michelon,us dollar
us dollar,1848,bolivia,us dollar
us dollar,1848,finland,us dollar
us dollar,1848,british east africa (kenia & uganda),us dollar
us dollar,1848,marocco,us dollar
us dollar,1848,ceylon (sri lanka),us dollar
us dollar,1848,sierra leone,us dollar
us dollar,1848,russia/ussr,us dollar
us dollar,1848,tunisia,us dollar
us dollar,1848,zanzibar isl.,us dollar
us dollar,1848,mozambique (portuguese africa),us dollar
us dollar,1848,italy,us dollar
us dollar,1848,canary island (spanish africa),us dollar
us dollar,1848,gambia,us dollar
us dollar,1848,mauritius,us dollar
us dollar,1848,french west africa & togo,us dollar
us dollar,1848,angola (portuguess africa),us dollar
us dollar,1848,turk island,us dollar
us dollar,1848,surinam (duch guayana),us dollar
us dollar,1848,china,us dollar
us dollar,1848,seychelles,us dollar
us dollar,1848,ghana-gold coast,us dollar
us dollar,1848,serbia/yugoslavia,us dollar
us dollar,1848,hawai,us dollar
us dollar,1848,bermuda,us dollar
us dollar,1848,ceuta y melilla,us dollar
us dollar,1848,switzerland,us dollar
us dollar,1848,new zeland,us dollar
us dollar,1848,nigeria,us dollar
us dollar,1848,reunion,us dollar
us dollar,1848,ottoman empire/turkey,us dollar
us dollar,1848,tanganica (german east africa),us dollar
us dollar,1848,malawi,us dollar
us dollar,1848,dominican republic,us dollar
us dollar,1848,new foundland,us dollar
us dollar,1849,st.pierre e michelon,us dollar
us dollar,1849,bolivia,us dollar
us dollar,1849,finland,us dollar
us dollar,1849,british east africa (kenia & uganda),us dollar
us dollar,1849,marocco,us dollar
us dollar,1849,ceylon (sri lanka),us dollar
us dollar,1849,sierra leone,us dollar
us dollar,1849,russia/ussr,us dollar
us dollar,1849,tunisia,us dollar
us dollar,1849,zanzibar isl.,us dollar
us dollar,1849,mozambique (portuguese africa),us dollar
us dollar,1849,italy,us dollar
us dollar,1849,canary island (spanish africa),us dollar
us dollar,1849,gambia,us dollar
us dollar,1849,mauritius,us dollar
us dollar,1849,french west africa & togo,us dollar
us dollar,1849,angola (portuguess africa),us dollar
us dollar,1849,turk island,us dollar
us dollar,1849,surinam (duch guayana),us dollar
us dollar,1849,china,us dollar
us dollar,1849,seychelles,us dollar
us dollar,1849,ghana-gold coast,us dollar
us dollar,1849,serbia/yugoslavia,us dollar
us dollar,1849,hawai,us dollar
us dollar,1849,bermuda,us dollar
us dollar,1849,ceuta y melilla,us dollar
us dollar,1849,switzerland,us dollar
us dollar,1849,new zeland,us dollar
us dollar,1849,nigeria,us dollar
us dollar,1849,reunion,us dollar
us dollar,1849,ottoman empire/turkey,us dollar
us dollar,1849,tanganica (german east africa),us dollar
us dollar,1849,malawi,us dollar
us dollar,1849,dominican republic,us dollar
us dollar,1849,new foundland,us dollar
francs,1932,union belgo-luxembourgeoise,belgian franc
francs,1933,union belgo-luxembourgeoise,belgian franc
francs,1938,union belgo-luxembourgeoise,belgian franc
francs,1934,union belgo-luxembourgeoise,belgian franc
francs,1935,union belgo-luxembourgeoise,belgian franc
francs,1936,union belgo-luxembourgeoise,belgian franc
francs,1937,union belgo-luxembourgeoise,belgian franc
fr. ar.,1921,albania,gold franc
fr. ar.,1922,albania,gold franc
fr. ar.,1923,albania,gold franc
fr. ar.,1924,albania,gold franc
fr. ar.,1925,albania,gold franc
fr. ar.,1926,albania,gold franc
fr. ar.,1927,albania,gold franc
frs. or,1928,albania,gold franc
frs. or,1929,albania,gold franc
frs. or,1930,albania,gold franc
frs. or,1931,albania,gold franc
frs. or,1932,albania,gold franc
frs. or,1933,albania,gold franc
frs. or,1934,albania,gold franc
frs. or,1935,albania,gold franc
frs. or,1936,albania,gold franc
angolares,1938,angola,angolan angolar
angolares,1937,angola,angolan angolar
angolares,1936,angola,angolan angolar
angolares,1935,angola,angolan angolar
angolares,1934,angola,angolan angolar
angolares,1933,angola,angolan angolar
angolares,1932,angola,angolan angolar
angolares,1931,angola,angolan angolar
angolares,1930,angola,angolan angolar
angolares,1929,angola,angolan angolar
escudos,1924,angola,angolan escudo
escudos,1925,angola,angolan escudo
escudos,1926,angola,angolan escudo
escudos,1927,angola,angolan escudo
escudos,1928,angola,angolan escudo
angolares,1924,angola,angolan angolar
angolares,1919,angola,angolan angolar
angolares,1920,angola,angolan angolar
angolares,1922,angola,angolan angolar
angolares,1923,angola,angolan angolar
angolares,1921,angola,angolan angolar
pesos fuertes,1875,república argentina,argentine peso fuerte
$,1919,british honduras,us dollar constant
$,1920,british honduras,us dollar constant
$,1921,british honduras,us dollar constant
$,1922,british honduras,us dollar constant
$,1923,british honduras,us dollar constant
$,1924,british honduras,us dollar constant
$,1925,british honduras,us dollar constant
$,1926,british honduras,us dollar constant
$,1927,british honduras,us dollar constant
$,1928,british honduras,us dollar constant
$,1929,british honduras,us dollar constant
$,1930,british honduras,us dollar constant
$,1931,british honduras,us dollar constant
$,1932,british honduras,us dollar constant
$,1933,british honduras,us dollar constant
$,1934,british honduras,us dollar constant
$,1935,british honduras,us dollar constant
$,1936,british honduras,us dollar constant
$,1937,british honduras,us dollar constant
$,1938,british honduras,us dollar constant
bs,1915,bolivia,bolivian boliviano
boliviano,1916,bolivia,bolivian boliviano
boliviano,1917,bolivia,bolivian boliviano
boliviano,1918,bolivia,bolivian boliviano
boliviano,1919,bolivia,bolivian boliviano
boliviano,1920,bolivia,bolivian boliviano
boliviano,1921,bolivia,bolivian boliviano
boliviano,1922,bolivia,bolivian boliviano
boliviano,1923,bolivia,bolivian boliviano
boliviano,1924,bolivia,bolivian boliviano
boliviano,1925,bolivia,bolivian boliviano
bolivars,1926,bolivia,bolivian boliviano
bolivars,1927,bolivia,bolivian boliviano
bolivars,1928,bolivia,bolivian boliviano
bolivars,1929,bolivia,bolivian boliviano
bolivars,1930,bolivia,bolivian boliviano
bolivars,1931,bolivia,bolivian boliviano
bolivars,1932,bolivia,bolivian boliviano
bolivars,1933,bolivia,bolivian boliviano
bolivars,1934,bolivia,bolivian boliviano
bolivars,1935,bolivia,bolivian boliviano
bolivars,1936,bolivia,bolivian boliviano
bolivars,1937,bolivia,bolivian boliviano
bolivars,1938,bolivia,bolivian boliviano
boliviano,1915,bolivia,bolivian boliviano
gold kronen,1922,austria,austrian gold krone
schilling,1923,austria,austrian schilling
schilling,1924,austria,austrian schilling
schilling,1925,austria,austrian schilling
schilling,1926,austria,austrian schilling
schilling,1927,austria,austrian schilling
schilling,1928,austria,austrian schilling
schilling,1929,austria,austrian schilling
schilling,1930,austria,austrian schilling
schilling,1931,austria,austrian schilling
schilling,1932,austria,austrian schilling
schilling,1933,austria,austrian schilling
schilling,1934,austria,austrian schilling
schilling,1935,austria,austrian schilling
schilling,1936,austria,austrian schilling
schilling,1937,austria,austrian schilling
schilling,1922,austria,austrian schilling
"contos de réis, papel",1937,brasil,brazilian conto de reis
"contos de réis, papel",1938,brasil,brazilian conto de reis
rs,1918,burma,burmese rupee
rs,1919,burma,burmese rupee
rs,1920,burma,burmese rupee
rs,1921,burma,burmese rupee
rs,1922,burma,burmese rupee
rs,1924,burma,burmese rupee
rs,1925,burma,burmese rupee
rs,1926,burma,burmese rupee
rs,1927,burma,burmese rupee
rs,1928,burma,burmese rupee
$,1864,province du canada,canadian dollar
$,1865,province du canada,canadian dollar
$,1866,province du canada,canadian dollar
$,1868,ontario et québec,canadian dollar
$,1868,nouvelle ecosse,canadian dollar
$,1868,nouveau-brunswick,canadian dollar
$,1868,puissance du canada,canadian dollar
$,1869,nouveau-brunswick,canadian dollar
$,1869,puissance du canada,canadian dollar
$,1869,province de québec,canadian dollar
$,1869,ontario,canadian dollar
$,1869,nouvelle ecosse,canadian dollar
$,1870,ontario,canadian dollar
$,1870,province de québec,canadian dollar
$,1870,nouvelle ecosse,canadian dollar
$,1870,nouveau-brunswick,canadian dollar
$,1884,ontario,canadian dollar
$,1884,province de québec,canadian dollar
$,1884,nouvelle ecosse,canadian dollar
$,1884,nouveau-brunswick,canadian dollar
$,1884,manitoba,canadian dollar
$,1884,colombie-britannique,canadian dollar
$,1884,ile du prince edouard,canadian dollar
$,1884,canada,canadian dollar
$,1883,ontario,canadian dollar
$,1883,province de québec,canadian dollar
$,1883,nouvelle ecosse,canadian dollar
$,1883,nouveau-brunswick,canadian dollar
$,1883,manitoba,canadian dollar
$,1883,colombie-britannique,canadian dollar
$,1883,ile du prince edouard,canadian dollar
$,1883,canada,canadian dollar
$,1887,ontario,canadian dollar
$,1887,province de québec,canadian dollar
$,1887,nouvelle ecosse,canadian dollar
$,1887,nouveau-brunswick,canadian dollar
$,1887,manitoba,canadian dollar
$,1887,colombie-britannique,canadian dollar
$,1887,ile du prince edouard,canadian dollar
$,1887,canada,canadian dollar
$,1888,ontario,canadian dollar
$,1888,province de québec,canadian dollar
$,1888,nouvelle ecosse,canadian dollar
$,1888,nouveau-brunswick,canadian dollar
$,1888,manitoba,canadian dollar
$,1888,colombie-britannique,canadian dollar
$,1888,ile du prince edouard,canadian dollar
$,1888,canada,canadian dollar
$,1893,ontario,canadian dollar
$,1893,province de québec,canadian dollar
$,1893,nouvelle ecosse,canadian dollar
$,1893,nouveau-brunswick,canadian dollar
$,1893,manitoba,canadian dollar
$,1893,colombie-britannique,canadian dollar
$,1893,ile du prince edouard,canadian dollar
$,1893,territoires du nord-ouest,canadian dollar
$,1893,canada,canadian dollar
$,1869,república de chile,chilean peso
$ de 18 d,1916,chile,chilean gold peso (18 d)
$ de 18 d,1917,chile,chilean gold peso (18 d)
$ de 18 d,1918,chile,chilean gold peso (18 d)
$ de 6 d.,1929,chile,chilean gold peso (6 d)
$ de 6 d.,1930,chile,chilean gold peso (6 d)
$ de 6 d.,1937,chile,chilean gold peso (6 d)
$ de 6 d.,1938,chile,chilean gold peso (6 d)
$ oro de 6 d.,1924,chile,chilean gold peso (6 d)
$ oro de 6 d.,1929,chile,chilean gold peso (6 d)
$ oro de 6 d.,1930,chile,chilean gold peso (6 d)
pounds,1919,cyprus,sterling pound
pounds,1920,cyprus,sterling pound
pounds,1921,cyprus,sterling pound
pounds,1922,cyprus,sterling pound
pounds,1923,cyprus,sterling pound
pounds,1924,cyprus,sterling pound
pounds,1925,cyprus,sterling pound
pounds,1926,cyprus,sterling pound
pounds,1927,cyprus,sterling pound
pounds,1928,cyprus,sterling pound
pounds,1929,cyprus,sterling pound
pounds,1930,cyprus,sterling pound
pounds,1931,cyprus,sterling pound
pounds,1932,cyprus,sterling pound
pounds,1933,cyprus,sterling pound
pounds,1934,cyprus,sterling pound
pounds,1935,cyprus,sterling pound
pounds,1936,cyprus,sterling pound
pounds,1937,cyprus,sterling pound
pounds,1938,cyprus,sterling pound
frs,1938,congo belge,belgian franc
frs,1937,congo belge,belgian franc
fr,1936,congo belge,belgian franc
fr,1935,congo belge,belgian franc
fr,1934,congo belge,belgian franc
fr,1933,congo belge,belgian franc
fr,1932,congo belge,belgian franc
fr,1931,congo belge,belgian franc
fr,1930,congo belge,belgian franc
fr,1928,congo belge,belgian franc
fr,1927,congo belge,belgian franc
frs,1926,congo belge,belgian franc
frs,1925,congo belge,belgian franc
frs,1922,congo belge,belgian franc
frs,1920,congo belge,belgian franc
frs,1918,congo belge,belgian franc
frs,1917,congo belge,belgian franc
frs,1914,congo belge,belgian franc
frs,1912,congo belge,belgian franc
frs,1911,congo belge,belgian franc
frs,1909,congo belge,belgian franc
frs,1908,congo belge,belgian franc
frs,1936,congo belge,belgian franc
frs,1935,congo belge,belgian franc
frs,1887,congo belge,belgian franc
frs,1888,congo belge,belgian franc
frs,1889,congo belge,belgian franc
frs,1890,congo belge,belgian franc
frs,1891,congo belge,belgian franc
frs,1892,congo belge,belgian franc
frs,1893,congo belge,belgian franc
frs,1894,congo belge,belgian franc
frs,1895,congo belge,belgian franc
frs,1896,congo belge,belgian franc
frs,1897,congo belge,belgian franc
frs,1898,congo belge,belgian franc
frs,1899,congo belge,belgian franc
frs,1900,congo belge,belgian franc
frs,1901,congo belge,belgian franc
frs,1902,congo belge,belgian franc
frs,1903,congo belge,belgian franc
frs,1904,congo belge,belgian franc
frs,1905,congo belge,belgian franc
frs,1906,congo belge,belgian franc
frs,1907,congo belge,belgian franc
francs,1919,zaire,belgian franc
francs,1921,zaire,belgian franc
francs,1923,zaire,belgian franc
francs,1924,zaire,belgian franc
francs,1929,zaire,belgian franc
pesos fuertes,1883,costa rica,costa rican peso
pesos fuertes,1884,costa rica,costa rican peso
pesos fuertes,1885,costa rica,costa rican peso
pesos fuertes,1886,costa rica,costa rican peso
pesos,1887,costa rica,costa rican peso
$ oro americano,1888,costa rica,us dollar constant
$ oro americano,1889,costa rica,us dollar constant
$ oro americano,1890,costa rica,us dollar constant
$ oro americano,1891,costa rica,us dollar constant
$ oro americano,1892,costa rica,us dollar constant
$ oro americano,1893,costa rica,us dollar constant
$ oro americano,1894,costa rica,us dollar constant
$ oro americano,1895,costa rica,us dollar constant
$ oro americano,1896,costa rica,us dollar constant
$ oro americano,1897,costa rica,us dollar constant
$ oro americano,1898,costa rica,us dollar constant
$ oro americano,1899,costa rica,us dollar constant
$ oro americano,1900,costa rica,us dollar constant
$ oro americano,1901,costa rica,us dollar constant
$ oro americano,1902,costa rica,us dollar constant
$ oro americano,1903,costa rica,us dollar constant
$ oro americano,1904,costa rica,us dollar constant
$ oro americano,1905,costa rica,us dollar constant
colones,1906,costa rica,costa rican colon
colones,1905,costa rica,costa rican colon
$,1908,costa rica,us dollar
colones,1919,costa rica,costa rican colon
colones,1920,costa rica,costa rican colon
colones al 215%,1921,costa rica,costa rican colon (215 %)
colones al 215%,1922,costa rica,costa rican colon (215 %)
colones al 215%,1923,costa rica,costa rican colon (215 %)
colones al 400%,1924,costa rica,costa rican colon (400 %)
colones al 400%,1925,costa rica,costa rican colon (400 %)
colones al 400%,1926,costa rica,costa rican colon (400 %)
colones al 400%,1927,costa rica,costa rican colon (400 %)
colones al 400%,1928,costa rica,costa rican colon (400 %)
colones al 400%,1929,costa rica,costa rican colon (400 %)
colones al 400%,1932,costa rica,costa rican colon (400 %)
colones at 400%,1930,costa rica,costa rican colon (400 %)
colones at 400%,1931,costa rica,costa rican colon (400 %)
colones at 455%,1933,costa rica,costa rican colon (455 %)
colones at 425%,1934,costa rica,costa rican colon (425 %)
colones at 594%,1935,costa rica,costa rican colon (594 %)
us $,1936,costa rica,us dollar
us $,1937,costa rica,us dollar
us $,1938,costa rica,us dollar
francs,1938,côte française des somalis,french franc
francs,1937,côte française des somalis,french franc
francs,1936,côte française des somalis,french franc
francs,1935,côte française des somalis,french franc
francs,1934,côte française des somalis,french franc
francs,1933,côte française des somalis,french franc
francs,1932,côte française des somalis,french franc
francs,1931,côte française des somalis,french franc
francs,1930,côte française des somalis,french franc
pesos,1935,republica de cuba,cuban peso
pesos,1934,republica de cuba,cuban peso
pesos,1933,republica de cuba,cuban peso
pesos,1932,republica de cuba,cuban peso
pesos,1931,republica de cuba,cuban peso
pesos,1930,republica de cuba,cuban peso
pesos,1929,republica de cuba,cuban peso
pesos,1928,republica de cuba,cuban peso
pesos,1927,republica de cuba,cuban peso
pesos,1926,republica de cuba,cuban peso
pesos,1925,republica de cuba,cuban peso
pesos,1924,republica de cuba,cuban peso
pesos,1923,republica de cuba,cuban peso
pesos,1922,republica de cuba,cuban peso
pesos,1921,republica de cuba,cuban peso
pesos,1920,republica de cuba,cuban peso
pesos,1919,republica de cuba,cuban peso
pesos,1918,republica de cuba,cuban peso
pesos,1917,republica de cuba,cuban peso
pesos,1916,republica de cuba,cuban peso
pesos,1915,republica de cuba,cuban peso
pesos,1914,republica de cuba,cuban peso
pesos,1913,republica de cuba,cuban peso
pesos,1912,republica de cuba,cuban peso
pesos,1911,republica de cuba,cuban peso
pesos,1910,republica de cuba,cuban peso
pesos,1909,republica de cuba,cuban peso
pesos,1908,republica de cuba,cuban peso
pesos,1907,republica de cuba,cuban peso
pesos,1906,republica de cuba,cuban peso
pesos,1905,republica de cuba,cuban peso
pesos,1903,republica de cuba,cuban peso
pesos,1902,republica de cuba,cuban peso
pesos,1904,republica de cuba,cuban peso
pesos $,1936,cuba,cuban peso
pesos $,1937,cuba,cuban peso
pesos $,1938,cuba,cuban peso
kr.,1897,danmark,danish krone
kr.,1896,danmark,danish krone
kr.,1895,danmark,danish krone
kr.,1887,danmark,danish krone
kr.,1888,danmark,danish krone
kr.,1889,danmark,danish krone
kr.,1890,danmark,danish krone
kr.,1891,danmark,danish krone
kr.,1880,danmark,danish krone
kr.,1881,danmark,danish krone
kr.,1882,danmark,danish krone
kr.,1883,danmark,danish krone
kr.,1884,danmark,danish krone
kr.,1876,danmark,danish krone
kr.,1877,danmark,danish krone
kr.,1878,danmark,danish krone
kr.,1879,danmark,danish krone
kr.,1875,danmark,danish krone
kr.,1938,danmark,danish krone
kr.,1937,danmark,danish krone
kr.,1936,danmark,danish krone
kr.,1935,danmark,danish krone
kr.,1934,danmark,danish krone
kr.,1933,danmark,danish krone
kr.,1932,danmark,danish krone
kr.,1931,danmark,danish krone
kr.,1930,danmark,danish krone
kr.,1929,danmark,danish krone
kr.,1928,danmark,danish krone
kr.,1927,danmark,danish krone
kr.,1926,danmark,danish krone
kr.,1925,danmark,danish krone
kr.,1924,danmark,danish krone
kr.,1923,danmark,danish krone
kr.,1922,danmark,danish krone
kr.,1921,danmark,danish krone
kr.,1920,danmark,danish krone
kr.,1919,danmark,danish krone
kr.,1918,danmark,danish krone
kr.,1917,danmark,danish krone
kr.,1916,danmark,danish krone
kr.,1915,danmark,danish krone
kr.,1914,danmark,danish krone
kr.,1913,danmark,danish krone
kr.,1912,danmark,danish krone
kr.,1911,danmark,danish krone
kr.,1910,danmark,danish krone
kr.,1909,danmark,danish krone
kr.,1908,danmark,danish krone
kr.,1907,danmark,danish krone
kr.,1906,danmark,danish krone
kr.,1905,danmark,danish krone
kr.,1904,danmark,danish krone
kr.,1903,danmark,danish krone
kr.,1902,danmark,danish krone
kr.,1901,danmark,danish krone
kr.,1900,danmark,danish krone
kr.,1899,danmark,danish krone
kr.,1898,danmark,danish krone
egyptian pounds,1938,egypt,egyptian pound
egyptian pounds,1937,egypt,egyptian pound
egyptian pounds,1936,egypt,egyptian pound
egyptian pounds,1935,egypt,egyptian pound
egyptian pounds,1934,egypt,egyptian pound
egyptian pounds,1933,egypt,egyptian pound
egyptian pounds,1932,egypt,egyptian pound
egyptian pounds,1931,egypt,egyptian pound
egyptian pounds,1930,egypt,egyptian pound
egyptian pounds,1929,egypt,egyptian pound
egyptian pounds,1928,egypt,egyptian pound
egyptian pounds,1927,egypt,egyptian pound
egyptian pounds,1926,egypt,egyptian pound
egyptian pounds,1925,egypt,egyptian pound
egyptian pounds,1924,egypt,egyptian pound
egyptian pounds,1923,egypt,egyptian pound
egyptian pounds,1922,egypt,egyptian pound
egyptian pounds,1921,egypt,egyptian pound
egyptian pounds,1920,egypt,egyptian pound
l.e (livre egyptienne),1919,egypt,egyptian pound
l.e (livre egyptienne),1918,egypt,egyptian pound
l.e (livre egyptienne),1917,egypt,egyptian pound
l.e (livre egyptienne),1916,egypte,egyptian pound
l.e (livre egyptienne),1915,egypte,egyptian pound
l.e (livre egyptienne),1914,egypte,egyptian pound
l.e (livre egyptienne),1913,egypte,egyptian pound
l.e (livre egyptienne),1912,egypte,egyptian pound
l.e (livre egyptienne),1911,egypte,egyptian pound
l.e (livre egyptienne),1910,egypte,egyptian pound
l.e (livre egyptienne),1909,egypte,egyptian pound
l.e (livre egyptienne),1908,egypte,egyptian pound
l.e (livre egyptienne),1907,egypte,egyptian pound
l.e (livre egyptienne),1906,egypte,egyptian pound
l.e (livre egyptienne),1905,egypte,egyptian pound
l.e (livre egyptienne),1904,egypte,egyptian pound
l.e (livre egyptienne),1903,egypte,egyptian pound
