source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,
CE-COL_1938_86-87_1938,Colombia,República Dominica,28559,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,El Salvador,4124,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Trinidad y Tobago,347778,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Zona del Canal,85590,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Argentina,394824,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Bolivia,751,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Brasil,414043,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Chile,302634,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Ecuador,112459,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Guyana holandesa,13867,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Paraguay,7913,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Perú,105170,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Uruguay,3721,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Venezuela,894915,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Ceylán,63813,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,China,7784,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Corea,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Chipre,6339,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Filipinas,58351,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Hong-Kong,76558,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Indias británicas,1131847,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Indias holandesas,366811,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Indochina,1193251,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Irak,1758,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Java,1816,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Japón,269914,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Manchukuo,45,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Malasia británica,8487,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Palestina,5768,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Persia,1366,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Siam,471,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Siria,1971,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Argelia,62331,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Congo belga,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Costa de Oro,40160,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Egipto,3993,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Eritrea,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Islas Canarias,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Madagascar,19323,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Madagascar,957,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Marruecos francés,27532,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Mozambique,112112,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Nigeria,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Sudán Anglo-egipcio,11068,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Sudán francés,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Somalilandia británica,101,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Somalilandia italiana,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Tanganyika,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Unión Sud-Africana,107,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Zanzibar,35,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Australia,33288,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Hawai,442,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Islas Samoa,37,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Islas Fidji,137,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Nueva Zelandia,,1,Pesos,1938,Imp,,,,,,,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Gran total,159251916,1,Pesos,1938,Imp,,,,,,total_reporting,Import como país de origen.,
CE-COL_1938_86-87_1938,Colombia,Albania,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Alemania,21074949,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Andorra,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Austria,647,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Bélgica y Luxemburgo,916115,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Bulgaria,2,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Dinamarca,296126,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Checoeslovaquia,929130,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,España,3642,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Estonia,20914,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Finlandia,59412,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Francia,6714135,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Grecia,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Hungria,3554,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Irlanda,298,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Italia,1918502,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Letonia,27798,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Lituania,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Noruega,294593,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Malta,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Paises Bajos,1790895,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Polonia,403210,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Portugal,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Rumania,70,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Reino Unido,722852,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Suecia,392809,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Suiza,12333,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Turquia,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Unión Soviética,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Yugoeslavia,2916,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Alaska,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Canadá,14176126,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Estados Unidos,76168526,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Antillas británicas,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Antillas francesas,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Antillas holandesas,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Costa Rica,67913,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Cuba,111244,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Curazao,16866452,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Guatemala,712,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Haiti,5,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Honduras,1357,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Honduras británicas,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Jamaica,12127,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Martinica,20,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,México,8302,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Nicaragua,20,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Panama,377157,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Puerto Rico,1693,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,República Dominica,247,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,El Salvador,500,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Trinidad y Tobago,54370,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Zona del Canal,70235,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Argentina,243384,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Bolivia,325,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Brasil,27183,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Chile,8648,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Ecuador,11429,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Guyana holandesa,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Paraguay,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Perú,2907,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Uruguay,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Venezuela,511259,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Ceylán,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,China,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Corea,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Chipre,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Filipinas,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Hong-Kong,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Indias británicas,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Indias holandesas,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Indochina,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Irak,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Java,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Japón,125160,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Manchukuo,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Malasia británica,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Palestina,1575,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Persia,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Siam,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Siria,101,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Argelia,4649,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Congo belga,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Costa de Oro,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Egipto,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Eritrea,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Islas Canarias,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Madagascar,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Marruecos español,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Marruecos francés,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Mozambique,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Nigeria,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Sudán Anglo-egipcio,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Sudán francés,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Somalilandia británica,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Somalilandia italiana,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Tanganyika,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Unión Sud-Africana,4390,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Zanzibar,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Australia,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Hawai,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Islas Samoa,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Islas Fidji,,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Nueva Zelandia,478,1,Pesos,1938,Exp,,,,,,,Exp como país de venta,
CE-COL_1938_86-87_1938,Colombia,Gran total,144446396,1,Pesos,1938,Exp,,,,,,total_reporting,Exp como país de venta,
CE-COL_1936_42-51_1932,Colombia,Total,30649188,1,Pesos colombianos moneda legal,1932,Imp,,,,,,total_reporting,,
CE-COL_1936_42-51_1933,Colombia,Total,49666215,1,Pesos colombianos moneda legal,1933,Imp,,,,,,total_reporting,,
CE-COL_1936_42-51_1934,Colombia,Total,87559297,1,Pesos colombianos moneda legal,1934,Imp,,,,,,total_reporting,,
CE-COL_1936_42-51_1935,Colombia,Total,106854058,1,Pesos colombianos moneda legal,1935,Imp,,,,,,total_reporting,,
CE-COL_1936_42-51_1932,Colombia,Alemania,4690159,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Alemania,8834870,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Alemania,13142614,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Alemania,20007431,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Austria,41799,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Austria,197928,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Austria,199495,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Austria,213389,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Bélgica y Luxemburgo,535191,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Bélgica y Luxemburgo,1118406,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Bélgica y Luxemburgo,1816989,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Bélgica y Luxemburgo,1419003,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Checoeslovaquia,108271,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Checoeslovaquia,282803,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Checoeslovaquia,742216,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Checoeslovaquia,863632,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Dinamarca,148570,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Dinamarca,282043,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Dinamarca,428772,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Dinamarca,585451,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,España,646798,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,España,662699,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,España,893609,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,España,1278239,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Finlandia,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Finlandia,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Finlandia,11213,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Finlandia,51719,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Francia,1432352,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Francia,2410612,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Francia,3506064,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Francia,4243068,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Grecia,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Grecia,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Grecia,790,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Grecia,10905,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Hungria,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Hungria,1,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Hungria,3779,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Hungria,16792,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Irlanda,,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Irlanda,,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Irlanda,,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Irlanda,652,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Italia,705537,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Italia,1457476,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Italia,2367826,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Italia,2649618,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Noruega,30363,1,Pesos colombianos moneda legal,1932,Imp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Noruega,50397,1,Pesos colombianos moneda legal,1933,Imp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Noruega,63449,1,Pesos colombianos moneda legal,1934,Imp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Noruega,174625,1,Pesos colombianos moneda legal,1935,Imp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Total,67108723,1,Pesos colombianos moneda legal,1932,Exp,,,,,,total_reporting,,
CE-COL_1936_42-51_1933,Colombia,Total,67586315,1,Pesos colombianos moneda legal,1933,Exp,,,,,,total_reporting,,
CE-COL_1936_42-51_1934,Colombia,Total,123891170,1,Pesos colombianos moneda legal,1934,Exp,,,,,,total_reporting,,
CE-COL_1936_42-51_1935,Colombia,Total,123601879,1,Pesos colombianos moneda legal,1935,Exp,,,,,,total_reporting,,
CE-COL_1936_42-51_1932,Colombia,Alemania,2870279,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Alemania,3354539,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Alemania,6891484,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Alemania,14703710,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Austria,,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Austria,,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Austria,2350,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
CE-COL_1936_42-51_1935,Colombia,Austria,2641,1,Pesos colombianos moneda legal,1935,Exp,,,,,,,,
CE-COL_1936_42-51_1932,Colombia,Bélgica y Luxemburgo,471314,1,Pesos colombianos moneda legal,1932,Exp,,,,,,,,
CE-COL_1936_42-51_1933,Colombia,Bélgica y Luxemburgo,439662,1,Pesos colombianos moneda legal,1933,Exp,,,,,,,,
CE-COL_1936_42-51_1934,Colombia,Bélgica y Luxemburgo,1097535,1,Pesos colombianos moneda legal,1934,Exp,,,,,,,,
