reporting,partner,partner type,year,import,export,total,currency,source
France,Mexico,,1932,"604504,518249864","638150,409803659","1242654,92805352",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Morocco,,1932,"5451755,96143337","8082864,6809402","13534620,6423736",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Netherlands,,1932,"11707648,7310025","6828994,45570208","18536643,1867046",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Norway,,1932,"2178010,71324905","995918,389992354","3173929,1032414",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceania,,1932,,"2243,0594369197","2243,0594369197",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceaniaother,,1932,"371226,336810213",,"371226,336810213",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Paraguay_Uruguay,,1932,"1123772,77789678","352160,331596396","1475933,10949318",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Peru,,1932,"275896,310741125","136826,625652103","412722,936393228",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Philippines,,1932,"311785,261731841","137948,155370563","449733,417102404",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Poland,,1932,"2644567,07612835","3609082,63400383","6253649,71013218",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Portugal,,1932,"1398547,55891944","1004890,62774003","2403438,18665947",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Reunion,,1932,"1398547,55891944","788435,392077281","2186982,95099672",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Romania,,1932,"5117540,10533234","1718183,5286805","6835723,63401284",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,RussiaUSSR,,1932,"5829711,47655434","532726,616268433","6362438,09282277",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SouthAfrica,,1932,"2318201,92805653","509174,492180776","2827376,42023731",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Spain,,1932,"8045854,20023103","4334712,36184735","12380566,5620784",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SpanishMorocco,,1932,0,0,0,sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,St.PierreandMiquelon,,1932,0,"224305,943691972","224305,943691972",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Sweden,,1932,"3428516,34933179","1572384,66528072","5000901,01461251",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Switzerland,,1932,"6808806,9207698","16946314,0459285","23755120,9666983",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Syria,,1932,"374590,925965593","1646405,62669907","2020996,55266466",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Tunisia,,1932,"8127725,8696786","8461941,72577963","16589667,5954582",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Turkey,,1932,"1056480,99478919","1044144,16788613","2100625,16267532",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,UnitedStatesofAmerica,,1932,"32519875,7164621","10735282,4650978","43255158,1815599",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Venezuela,,1932,"2244180,96663818","392535,40146095","2636716,36809913",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,WorldFedericoTena,,1932,"333475802,209364","220448895,683558","553924697,892922",sterling pound,FedericoGATenajunguito_WorldTrade18001938ANewDatasetEhesWorkingPaper93
France,Worldasreported,,1932,"334310064,597388","221003038,671107","555313103,268495",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Worldsumpartners,,1932,"333622566,879973","220801163,321785","554423730,201758",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Worldbestguess,,1932,"334310064,597388","221003038,671107","555313103,268495",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Yugoslavia,,1932,"638150,409803659","669553,241920536","1307703,6517242",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Africaother,,1933,"3475702,27355281","808632,773846979","4284335,04739979",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Algeria,,1933,"45687751,7223543","39126477,0222802","84814228,7446345",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Americaother,,1933,,"505986,589483198","505986,589483198",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Argentina,,1933,"6865103,09609563","3888294,14207999","10753397,2381756",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Asiaother,,1933,"689229,396422206","1183393,86932869","1872623,2657509",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Australia,,1933,"8558030,18988053","865378,933415189","9423409,12329572",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Austria,,1933,"1289792,91851909","813361,620477664","2103154,53899675",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Belgium_Luxemburg,,1933,"23236370,131524","25305240,5324482","48541610,6639722",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Brazil,,1933,"5259659,66497838","1910454,03879637","7170113,70377475",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Bulgaria,,1933,"224620,214957494","260086,564687625","484706,779645119",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Canada,,1933,"3759433,07139385","1299250,61178045","5058683,6831743",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Chile,,1933,"1530964,09668397","327472,629174873","1858436,72585884",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,ChinaPeople'sRepublicofChina,,1933,"2703718,06109363","1586528,04459451","4290246,10568814",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,ColombiaGranColombia,,1933,"911485,188064358","478795,721356764","1390280,90942112",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Cuba,,1933,"876018,838334228","306192,819336795","1182211,65767102",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Czechoslovakia,,1933,"2589043,53029954","2254477,63117864","4843521,16147818",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Denmark,,1933,"623025,543592629","1430476,10578194","2053501,64937457",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,DjiboutiAfarandIssasFrenchSomaliland,,1933,"9457,6932613682","62657,2178565642","72114,9111179324",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Ecuador,,1933,"400769,751950477","73297,1227756034","474066,874726081",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,EgyptUnitedArabRepublic,,1933,"3803174,90272768","1786321,81474092","5589496,7174686",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Estonia,,1933,"274273,104579677","102852,414217379","377125,518797056",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Europeother,,1933,"20097,5981804074","152505,303839562","172602,902019969",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Finland,,1933,"1859618,93751652","410227,445211845","2269846,38272837",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchEquatorialAfrica_FrenchWestAfrica,,1933,"5215917,83364455","3034737,32524152","8250655,15888607",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchGuyana,,1933,"20097,5981804074","190336,076885035","210433,675065442",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchIndia,,1933,"3546,6349730131","49652,8896221829","53199,524595196",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchIndochina,,1933,"6884018,48261836","5130798,59429224","12014817,0769106",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchOceania,,1933,"592288,040493182","280184,162868032","872472,203361214",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Germany,,1933,"35903768,043469","20264290,024139","56168058,067608",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Greece,,1933,"1008426,54399338","776713,059089862","1785139,60308324",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Guadeloupe,,1933,"2213100,22316015","1082905,87842666","3296006,10158681",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Guatemala,,1933,"769619,789143836","224620,214957494","994240,00410133",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Haiti,,1933,"2197731,47161043","96941,3559290238","2294672,82753945",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Hungary,,1933,"810997,197162322","582830,347231814","1393827,54439414",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,India,,1933,"9365480,75206984","1328805,90322223","10694286,6552921",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,IndonesiaDutchEastIndies,,1933,"4715842,30244971","374761,095481714","5090603,39793142",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,IranPersia,,1933,"1956560,29344554","121767,800740115","2078328,09418565",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Ireland_UnitedKingdom,,1933,"25753298,7507056","20042034,2324969","45795332,9832025",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Italy,,1933,"7342716,60579472","5868498,66867896","13211215,2744737",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Japan,,1933,"1964835,77504924","1391463,12107879","3356298,89612803",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Kamerun_TogoFrenchTogoland,,1933,"645487,565088378","221073,579984481","866561,145072859",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Latvia,,1933,"361756,767247333","212798,098380784","574554,865628117",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Lithuania,,1933,"156051,938812575","120585,589082444","276637,527895019",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,MalagasyRepublicMadagascar,,1933,"3084390,2148637","2622145,45671433","5706535,67157803",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,MalaysiaMalaya,,1933,"2107883,38562743","99305,7792443659","2207189,1648718",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Martinique,,1933,"2183544,93171838","1499044,38192686","3682589,31364524",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Mexico,,1933,"1299250,61178045","781441,905720546","2080692,517501",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Morocco,,1933,"5499648,6314856","6917120,40903315","12416769,0405188",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Netherlands,,1933,"9909298,11459851","7620536,34534741","17529834,4599459",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Norway,,1933,"2001484,33643704","907938,553091345","2909422,88952838",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceania,,1933,,"2364,423315342","2364,423315342",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceaniaother,,1933,"275455,316237348",,"275455,316237348",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Paraguay_Uruguay,,1933,"997786,639074343","444511,583284305","1442298,22235865",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Peru,,1933,"536724,092582644","270726,469606664","807450,562189308",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Philippines,,1933,"398405,328635135","132407,705659155","530813,03429429",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Poland,,1933,"2411711,78164889","2041679,53279786","4453391,31444675",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Portugal,,1933,"1286246,28354607","994240,00410133","2280486,2876474",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Reunion,,1933,"1867894,41912022","813361,620477664","2681256,03959788",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Romania,,1933,"4180300,42152474","1522688,61508028","5702989,03660502",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,RussiaUSSR,,1933,"5984355,41113072","518990,917717579","6503346,3288483",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SouthAfrica,,1933,"3752339,80144783","537906,304240315","4290246,10568815",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Spain,,1933,"8112336,39493856","4459302,3727351","12571638,7676737",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SpanishMorocco,,1933,"2185909,35503372","757797,672567125","2943707,02760084",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,St.PierreandMiquelon,,1933,0,"222255,791642152","222255,791642152",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Sweden,,1933,"4044346,08089257","1463578,03219673","5507924,1130893",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Switzerland,,1933,"7469213,25316552","15725779,4703399","23194992,7235054",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Syria,,1933,"334565,899120899","1682287,18886587","2016853,08798677",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Tunisia,,1933,"5318770,24786193","7871165,21677367","13189935,4646356",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Turkey,,1933,"712873,629575627","810997,197162322","1523870,82673795",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,UnitedStatesofAmerica,,1933,"33771058,2130304","10263961,6118998","44035019,8249302",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Venezuela,,1933,"2408165,14667587","379489,942112398","2787655,08878827",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,WorldFedericoTena,,1933,"350171535,448335","227535751,323293","577707286,771628",sterling pound,FedericoGATenajunguito_WorldTrade18001938ANewDatasetEhesWorkingPaper93
France,Worldasreported,,1933,"336112231,969133","218399417,214829","554511649,183962",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Worldsumpartners,,1933,"335253946,305664","218118050,840304","553371997,145968",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Worldbestguess,,1933,"336112231,969133","218399417,214829","554511649,183962",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Yugoslavia,,1933,"591105,828835511","420867,350130884","1011973,1789664",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Africaother,,1934,"2976734,34842735","706078,781990207","3682813,13041756",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Algeria,,1934,"36653565,7012481","40161813,2287382","76815378,9299863",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Americaother,,1934,,"905396,224138734","905396,224138734",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Argentina,,1934,"6740316,63840836","3785728,67244196","10526045,3108503",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Asiaother,,1934,"1305333,83681584","858498,002456727","2163831,83927257",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Australia,,1934,"9509917,17440684","793361,583453941","10303278,7578608",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Austria,,1934,"1350929,33011779","1103410,93790721","2454340,268025",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Belgium_Luxemburg,,1934,"19131868,9894985","25764059,1723622","44895928,1618607",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Brazil,,1934,"4265132,71630247","1511164,92086465","5776297,63716712",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Bulgaria,,1934,"125061,92448535","256637,490870979","381699,415356329",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Canada,,1934,"3379277,41786457","1169850,08529005","4549127,50315462",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Chile,,1934,"1029155,42024403","287902,971992317","1317058,39223635",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,ChinaPeople'sRepublicofChina,,1934,"1845966,11453897","1152914,61634932","2998880,73088829",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,ColombiaGranColombia,,1934,"1499440,36544415","474193,130340286","1973633,49578444",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Cuba,,1934,"1018733,59320358","406451,254577388","1425184,84778097",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Czechoslovakia,,1934,"2481697,56400617","3006697,10116863","5488394,6651748",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Denmark,,1934,"643547,819747532","1797765,16447691","2441312,98422444",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,DjiboutiAfarandIssasFrenchSomaliland,,1934,"10421,8270404459","79466,4311833996","89888,2582238455",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Ecuador,,1934,"605768,696725915","50806,4068221735","656575,103548088",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,EgyptUnitedArabRepublic,,1934,"3506944,79911003","1761288,76983535","5268233,56894538",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Estonia,,1934,"224069,281369586","127667,381245462","351736,662615048",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Europeother,,1934,"35173,6662615048","188895,615108081","224069,281369586",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Finland,,1934,"2000990,7917656","570595,030464411","2571585,82223001",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchEquatorialAfrica_FrenchWestAfrica,,1934,"7566246,43136369","3361039,22054379","10927285,6519075",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchGuyana,,1934,"14330,012180613","224069,281369586","238399,293550199",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchIndia,,1934,0,"63833,6906227309","63833,6906227309",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchIndochina,,1934,"7988330,42650175","5851855,88321035","13840186,3097121",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchOceania,,1934,"838957,076755891","310049,354453264","1149006,43120915",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Germany,,1934,"28998733,7400406","25913872,9360686","54912606,6761092",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Greece,,1934,"445533,10597906","1194601,92451111","1640135,03049017",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Guadeloupe,,1934,"1782132,42391624","1063026,35812548","2845158,78204172",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Guatemala,,1934,"657877,831928145","164143,775887022","822021,607815167",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Haiti,,1934,"1904588,89164148","99007,3568842356","2003596,24852572",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Hungary,,1934,"556265,018283798","367369,403175716","923634,421459514",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,India,,1934,"6810663,97093137","1175060,99881027","7985724,96974164",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,IndonesiaDutchEastIndies,,1934,"4219537,22300052","419478,538377946","4639015,76137847",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,IranPersia,,1934,"1379589,35447902","151116,492086465","1530705,84656549",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Ireland_UnitedKingdom,,1934,"21483293,7154991","20390304,6046323","41873598,3201314",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Italy,,1934,"6307810,81622985","7193666,11466775","13501476,9308976",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Japan,,1934,"2544228,52624884","1251921,97323356","3796150,4994824",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Kamerun_TogoFrenchTogoland,,1934,"922331,693079458","216252,911089252","1138584,60416871",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Latvia,,1934,"221463,824609474","234491,108410032","455954,933019506",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Lithuania,,1934,"138089,208285908","229280,194889809","367369,403175717",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,MalagasyRepublicMadagascar,,1934,"3298508,25830111","2469973,00858567","5768481,26688678",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,MalaysiaMalaya,,1934,"3101796,2729127","160235,590746855","3262031,86365955",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Martinique,,1934,"2510357,5883674","1490321,26678376","4000678,85515116",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Mexico,,1934,"1074750,91354598","819416,151055055","1894167,06460104",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Morocco,,1934,"6101979,73218105","6058989,69563921","12160969,4278203",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
