id,source,type,flow,year,unit,expimp,spegen,rate,currency,reporting,original_reporting,reporting_slug,partner_slug,partner,original_partner,reporting_type,reporting_continent,reporting_part_of_country,partner_type,partner_continent,partner_part_of_country,transport_type,notes,species_bullions,source_label
640952,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,77199.0,1881,1,Imp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
640964,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,52101.0,1882,1,Imp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
640976,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,91956.0,1883,1,Imp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
640988,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,105799.0,1884,1,Imp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641000,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,43469.0,1870,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641012,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,22353.0,1871,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641024,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,9698.0,1872,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641036,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,39400.0,1873,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641048,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,18720.0,1874,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641060,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,24584.0,1875,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641072,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,37331.0,1876,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641084,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,38818.0,1877,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641096,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,24011.0,1878,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641108,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,17255.0,1879,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641120,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,22611.0,1880,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641132,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,21562.0,1881,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641144,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,23852.0,1882,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641156,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,23431.0,1883,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641168,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,28453.0,1884,1,Exp,,1.0,"sterling pound","Trinidad and Tobago",trinidad,TrinidadandTobago,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641184,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,72279.0,1871,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641190,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,134230.0,1872,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641196,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,118136.0,1873,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641202,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,99569.0,1874,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641214,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,52565.0,1876,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641220,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,75230.0,1877,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641226,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,63506.0,1878,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641232,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,74542.0,1879,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641250,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,89005.0,1881,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641262,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,86271.0,1882,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641274,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,52178.0,1883,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641286,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,177516.0,1884,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641304,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,81753.0,1871,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641310,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,91804.0,1872,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641316,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,95283.0,1873,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641322,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,39057.0,1874,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641334,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,53274.0,1876,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641340,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,105576.0,1877,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641346,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,245943.0,1878,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641352,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,72018.0,1879,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641370,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,64709.0,1881,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641382,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,94449.0,1882,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641394,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,77207.0,1883,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
641406,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18701884_Vol22,secondary,103910.0,1884,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
642918,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,18208.0,1924,1,Imp,,1.0,"sterling pound","South Africa","union of south africa",SouthAfrica,BritishWestIndies,"British West Indies","british west indies",country,Africa,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
642962,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,7008.0,1925,1,Imp,,1.0,"sterling pound","South Africa","union of south africa",SouthAfrica,BritishWestIndies,"British West Indies","british west indies",country,Africa,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643006,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,9382.0,1926,1,Imp,,1.0,"sterling pound","South Africa","union of south africa",SouthAfrica,BritishWestIndies,"British West Indies","british west indies",country,Africa,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643050,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,21375.0,1927,1,Imp,,1.0,"sterling pound","South Africa","union of south africa",SouthAfrica,BritishWestIndies,"British West Indies","british west indies",country,Africa,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643094,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,12926.0,1928,1,Imp,,1.0,"sterling pound","South Africa","union of south africa",SouthAfrica,BritishWestIndies,"British West Indies","british west indies",country,Africa,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643138,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,15139.0,1929,1,Imp,,1.0,"sterling pound","South Africa","union of south africa",SouthAfrica,BritishWestIndies,"British West Indies","british west indies",country,Africa,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643700,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,135624.0,1924,1,Imp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643717,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,82485.0,1925,1,Imp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643734,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,57897.0,1926,1,Imp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643751,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,45618.0,1927,1,Imp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643768,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,52699.0,1928,1,Imp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643785,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,58057.0,1929,1,Imp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643801,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,160943.0,1924,1,Exp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643816,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,191201.0,1925,1,Exp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643831,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,211853.0,1926,1,Exp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643846,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,213964.0,1927,1,Exp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643861,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,220607.0,1928,1,Exp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
643876,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,207410.0,1929,1,Exp,,1.0,"sterling pound",Newfoundland,newfoundland,Newfoundland,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648556,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,25627.0,1924,1,Imp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648564,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,19233.0,1925,1,Imp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648572,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,18573.0,1926,1,Imp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648580,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,20038.0,1927,1,Imp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648588,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,26705.0,1928,1,Imp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648596,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,21739.0,1929,1,Imp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648604,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,5416.0,1924,1,Exp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648613,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,2785.0,1925,1,Exp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648622,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,152.0,1926,1,Exp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648631,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,2634.0,1927,1,Exp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648640,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,2116.0,1928,1,Exp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648649,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,611.0,1929,1,Exp,,1.0,"sterling pound",Bermuda,bermuda,Bermuda,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648659,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,22750.0,1924,1,Imp,,1.0,"sterling pound",Bahamas,bahamas,Bahamas,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648672,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,21499.0,1925,1,Imp,,1.0,"sterling pound",Bahamas,bahamas,Bahamas,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648685,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,18017.0,1926,1,Imp,,1.0,"sterling pound",Bahamas,bahamas,Bahamas,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648698,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,15611.0,1927,1,Imp,,1.0,"sterling pound",Bahamas,bahamas,Bahamas,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648711,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,15459.0,1928,1,Imp,,1.0,"sterling pound",Bahamas,bahamas,Bahamas,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648724,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,12880.0,1929,1,Imp,,1.0,"sterling pound",Bahamas,bahamas,Bahamas,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648835,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,139004.0,1924,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648854,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,125792.0,1925,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648873,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,140380.0,1926,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
