source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type
STAT-COM-ALG_1933_1933,Algérie,Espagne,25147,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Esthonie,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Finlande,795,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Grande-Bretagne,74828,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Grèce,287,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Hongrie,1306,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Irlande (Etat libre),,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Italie,21244,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Lettonie,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Lithuanie,7,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Norvège,1775,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Pays-Bas,32073,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Pologne,3447,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Portugal,1189,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Roumanie,34509,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Suède,11512,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Suisse,5921,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Tchécoslovaquie,5467,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Turquie,643,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Union économique Belgo-Luxembourgeoise,26617,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,URSS,12550,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Yougoslavie,22523,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays d'Europe,38,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Afghanistan,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Arabie,405,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Chine,24157,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Hong-Kong,2,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Indes anglaises,1383,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Indes néerlandaises,24440,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Irak,18078,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Japon,1088,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Malaisie britannique,7,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Palestine,311,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Perse,20118,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Philippines,1329,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Siam,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Asie, occidentaux",3,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Asie, autres",3614,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Egypte,1388,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Possessions italiennes en Afrique,145,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Union sud-africaine,111,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, septentrionaux (Tanger)",160,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, equatoriaux orientaux",310,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, equatoriaux occidentaux",28,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, méridionaux",,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Argentine,1036,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Bolivie,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Brésil,63221,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Canada,2044,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Chili,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Colombie,100,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Costa Rica,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Cuba,156,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,République dominicaine,2517,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Equateur,13,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Etats-Unis d'Amérique,42771,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Guatémala,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Haiti,303,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Honduras,2,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Mexique,55,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Nicaragua,159,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Paraguay,311,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Pérou,7,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Salvador,37,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Uruguay,911,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Vénézuela,1245,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays de l'Amérique du Nord,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays de l'Amérique Centrale, continentaux",,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays de l'Amérique Centrale, insulaires",79,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays de l'Amérique du Sud,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Australie,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Nouvelle Zélande,2,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays de l'Océanie,,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Régions arctiques et antarctiques,162,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Maroc espagnol et Iles Canaries,9915,1000,Franc,1933,Imp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Totaux,4071660,1000,Franc,1933,Imp,Spe,NS,,,,total_reporting
STAT-COM-ALG_1933_1933,Algérie,France,3428244,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Afrique equatoriale française,494,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Afrique occidentale française,4135,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Cameroun (mandat français),1381,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Côte des Somalis française,126,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Nouvelle Calédonie,1059,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Etablissements français en Océanie, autres",310,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Guadeloupe,1245,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Guyane française,605,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Indes françaises,117,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Indochine française,9202,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Madagascar,2223,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Maroc (protectorat français),68658,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Martinique,1378,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Réunion,1027,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Saint Pierre-et-Miquelon,68,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Syrie (mandat français),4366,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Togo (mandat français),25,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Tunisie (protectorat français),65778,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Oasis sahariennes,175,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Albanie,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Allemagne,17196,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autriche,4,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Bulgarie,283,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Danemark,867,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Espagne,11472,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Esthonie,6,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Finlande,64,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Grande-Bretagne,83544,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Grèce,1490,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Hongrie,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Irlande (Etat libre),7,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Italie,27857,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Lettonie,1975,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Lithuanie,255,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Norvège,83,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Pays-Bas,24153,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Pologne,989,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Portugal,2687,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Roumanie,627,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Suède,2246,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Suisse,201,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Tchécoslovaquie,33,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Turquie,533,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Union économique Belgo-Luxembourgeoise,12944,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,URSS,6,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Yougoslavie,454,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays d'Europe,2319,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Afghanistan,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Arabie,1,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Chine,769,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Hong-Kong,19,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Indes anglaises,117,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Indes néerlandaises,24,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Irak,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Japon,1049,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Malaisie britannique,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Palestine,190,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Perse,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Philippines,4,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Siam,79,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Asie, occidentaux",,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Asie, autres",4,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Egypte,3439,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Possessions italiennes en Afrique,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Union sud-africaine,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, septentrionaux (Tanger)",1302,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, equatoriaux orientaux",229,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, equatoriaux occidentaux",179,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays d'Afrique, méridionaux",,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Argentine,74,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Bolivie,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Brésil,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Canada,1122,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Chili,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Colombie,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Costa Rica,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Cuba,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,République dominicaine,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Equateur,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Etats-Unis d'Amérique,16272,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Guatémala,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Haiti,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Honduras,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Mexique,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Nicaragua,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Paraguay,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Pérou,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Salvador,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Uruguay,56,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Vénézuela,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays de l'Amérique du Nord,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays de l'Amérique Centrale, continentaux",,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,"Autres pays de l'Amérique Centrale, insulaires",1,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays de l'Amérique du Sud,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Australie,5,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Nouvelle Zélande,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Autres pays de l'Océanie,1,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Régions arctiques et antarctiques,,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Maroc espagnol et Iles Canaries,3922,1000,Franc,1933,Exp,Spe,NS,,,,
STAT-COM-ALG_1933_1933,Algérie,Totaux,3817271,1000,Franc,1933,Exp,Spe,NS,,,,total_reporting
STAT-COM-ALG_1932_1932,Algérie,France,3065116,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Afrique equatoriale française,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Afrique occidentale française,2657,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Cameroun (mandat français),216,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Côte des Somalis française,17,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Nouvelle Calédonie,28,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,"Etablissements français en Océanie, autres",,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Guadeloupe,9,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Guyane française,1,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Indes françaises,489,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Indochine française,4970,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Madagascar,441,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Maroc (protectorat français),113677,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Martinique,138,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Réunion,1,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Saint Pierre-et-Miquelon,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Syrie (mandat français),1266,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Togo (mandat français),1,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Tunisie (protectorat français),51597,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Oasis sahariennes,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Albanie,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Allemagne,50344,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Autriche,2282,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Bulgarie,113,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Danemark,743,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Espagne,39884,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Esthonie,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Finlande,833,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Grande-Bretagne,93614,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Grèce,296,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Hongrie,2815,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Irlande (Etat libre),,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Italie,22223,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Lettonie,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Lithuanie,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Norvège,1855,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Pays-Bas,39103,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Pologne,3883,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Portugal,1241,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Roumanie,35381,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Suède,13222,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Suisse,5011,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Tchécoslovaquie,6065,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Turquie,4557,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Union économique Belgo-Luxembourgeoise,36484,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,URSS,13974,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Yougoslavie,19692,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Autres pays d'Europe,21,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Afghanistan,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Arabie,155,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Chine,20330,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Hong-Kong,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Indes anglaises,4114,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Indes néerlandaises,19541,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Irak,10688,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Japon,1264,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Malaisie britannique,902,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Palestine,256,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Perse,28158,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Philippines,1419,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Siam,,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,"Autres pays d'Asie, occidentaux",32,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,"Autres pays d'Asie, autres",45,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Egypte,2189,1000,Franc,1932,Imp,Spe,NS,,,,
STAT-COM-ALG_1932_1932,Algérie,Possessions italiennes en Afrique,1,1000,Franc,1932,Imp,Spe,NS,,,,
